id_site;id_client;libelle;type_site;adresse;code_postal;ville;code_insee;region;latitude;longitude;surface_m2;date_ouverture;date_fermeture;actif
SIT-02613;CLI-02082;Agence Rennes;Agence;61 chemin des Vignes;35000;Rennes;35238;Bretagne;48.1454;-1.6535;1817;2024-07-04;;oui
SIT-02614;CLI-02083;Siège Niort;Siège;84 avenue du Général Leclerc;79000;Niort;79191;Nouvelle-Aquitaine;46.3524;-0.4141;924;2016-11-16;;oui
SIT-02615;CLI-02084;Siège Agen;Siège;176 route de Bordeaux;47000;Agen;47001;Nouvelle-Aquitaine;44.25;0.6092;516;2021-01-02;;oui
SIT-02616;CLI-02085;Siège Limoges;Siège;110 rue de l’Industrie;87000;Limoges;87085;Nouvelle-Aquitaine;45.8066;1.2575;1747;2021-02-22;;oui
SIT-02617;CLI-02085;Point de vente Rouen;Point de vente;51 chemin des Vignes;76000;Rouen;76540;Normandie;49.4192;1.0915;1981;2016-05-05;;oui
SIT-02618;CLI-02086;Siège Ajaccio;Siège;163 avenue Jean Jaurès;20000;Ajaccio;2A004;Corse;41.9049;8.727;486;2018-05-03;;oui
SIT-02619;CLI-02086;Agence Troyes;Agence;25 boulevard Victor Hugo;10000;Troyes;10387;Grand Est;48.255;4.0648;2088;2023-11-15;;oui
SIT-02620;CLI-02086;Usine Bayonne;Usine;140 allée des Peupliers;64100;Bayonne;64102;Nouvelle-Aquitaine;43.4434;-1.4566;1576;2019-12-16;;oui
SIT-02621;CLI-02086;Usine Grenoble;Usine;30 route de Bordeaux;38000;Grenoble;38185;Auvergne-Rhône-Alpes;45.2214;5.7381;912;2023-04-22;;oui
SIT-02622;CLI-02087;Siège Orléans;Siège;58 quai des Docks;45000;Orléans;45234;Centre-Val de Loire;47.8646;1.9418;1083;2022-10-21;;oui
SIT-02623;CLI-02088;Siège Metz;Siège;99 rue du Commerce;57000;Metz;57463;Grand Est;49.1328;6.228;1029;2025-03-04;;oui
SIT-02624;CLI-02089;Siège Saint-Nazaire;Siège;143 rue du Commerce;44600;Saint-Nazaire;44184;Pays de la Loire;47.2764;-2.2342;1126;2017-11-09;;oui
SIT-02625;CLI-02090;Siège BOURGES;Siège;69 avenue du Général Leclerc;18000;BOURGES;18033;Centre-Val de Loire;47.1235;2.4425;146;2023-03-04;;oui
SIT-02626;CLI-02091;Siège Cergy;Siège;1 avenue du Général Leclerc;95000;Cergy;95127;Île-de-France;49.0377;2.0686;202;2024-05-17;;oui
SIT-02627;CLI-02094;Siège Lille;Siège;76 avenue de la Gare;59000;Lille;59350;Hauts-de-France;50.6107;3.03;566;2022-02-19;;oui
SIT-02628;CLI-02094;Entrepôt Cherbourg-en-Cotentin;Entrepôt;65 impasse des Lilas;50100;Cherbourg-en-Cotentin;50129;Normandie;49.6802;-1.5921;1411;2018-11-30;;oui
SIT-02629;CLI-02096;Siège Rennes;Siège;123 rue des Acacias;35000;Rennes;35238;Bretagne;48.108;-1.7263;1137;2025-12-14;2029-05-26;non
SIT-02630;CLI-02097;Siège Brest;Siège;148 avenue de la Gare;29200;Brest;29019;Bretagne;48.412;-4.4415;480;2022-11-22;;oui
SIT-02631;CLI-02099;Siège Nantes;Siège;140 rue du Commerce;44000;Nantes;44109;Pays de la Loire;47.2188;-1.5679;40;2025-03-16;;oui
SIT-02632;CLI-02100;Siège Salon-de-Provence;Siège;171 rue des Acacias;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.5966;5.126;2863;2025-10-28;;oui
SIT-02633;CLI-02100;Agence Dijon;Agence;66 avenue Jean Jaurès;21000;Dijon;21231;Bourgogne-Franche-Comté;47.3566;5.0563;1003;2021-06-29;;oui
SIT-02634;CLI-02100;Entrepôt Cergy;Entrepôt;33 rue de la République;95000;Cergy;95127;Île-de-France;49.0629;2.0118;1952;2023-09-25;;oui
SIT-02635;CLI-02100;Usine Marseille;Usine;53 rue des Acacias;13001;Marseille;13055;Provence-Alpes-Côte d’Azur;43.2509;5.3696;1051;2025-11-13;;oui
SIT-02636;CLI-02101;Siège Annecy;Siège;118 route de Bordeaux;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.8946;6.1414;1185;2022-09-01;;oui
SIT-02637;CLI-02101;Agence Toulouse;Agence;70 allée des Peupliers;31000;Toulouse;31555;Occitanie;43.6391;1.4305;573;2023-09-10;;oui
SIT-02638;CLI-02102;Siège Nîmes;Siège;48 rue de l’Industrie;30000;Nîmes;30189;Occitanie;43.8028;4.3139;1203;2016-10-14;;oui
SIT-02639;CLI-02103;Siège Avignon;Siège;150 quai des Docks;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9847;4.7946;2566;2016-05-09;;oui
SIT-02640;CLI-02104;Siège La Roche-sur-Yon;Siège;65 route de Bordeaux;85000;La Roche-sur-Yon;85191;Pays de la Loire;46.6589;-1.4042;442;2023-01-22;;oui
SIT-02641;CLI-02105;Siège Chambéry;Siège;81 avenue du Général Leclerc;73000;Chambéry;73065;Auvergne-Rhône-Alpes;45.5868;5.9247;40;2022-06-12;;oui
SIT-02642;CLI-02106;Siège Béziers;Siège;127 avenue de la Gare;34500;Béziers;34032;Occitanie;43.3773;3.2312;2301;2022-05-29;;oui
SIT-02643;CLI-02106;Agence Auxerre;Agence;97 rue de l’Industrie;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.7577;3.5957;2385;2017-07-30;;oui
SIT-02644;CLI-02107;Siège Versailles;Siège;21 rue Pasteur;78000;Versailles;78646;Île-de-France;48.8162;2.152;1615;2019-07-06;;oui
SIT-02645;CLI-02109;Siège Besançon;Siège;22 rue de l’Industrie;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2729;6.0092;40;2017-05-07;;oui
SIT-02646;CLI-02109;Agence Calais;Agence;77 avenue de la Gare;62100;Calais;62193;Hauts-de-France;50.9147;1.8317;40;2017-02-26;;oui
SIT-02647;CLI-02109;Usine Rodez;Usine;106 rue Pasteur;12000;Rodez;12202;Occitanie;44.3976;2.5973;1958;2016-12-10;;oui
SIT-02648;CLI-02109;Usine Boulogne-Billancourt;Usine;92 quai des Docks;92100;Boulogne-Billancourt;92012;Île-de-France;48.8008;2.2601;1507;2023-01-09;2028-03-03;non
SIT-02649;CLI-02110;Siège Chalon-sur-Saône;Siège;120 route de Bordeaux;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7339;4.8393;1650;2023-10-02;;oui
SIT-02650;CLI-02111;Siège Saint-Quentin;Siège;154 rue Pasteur;02100;Saint-Quentin;02691;Hauts-de-France;49.8849;3.2937;824;2022-07-05;;oui
SIT-02651;CLI-02112;Siège Laval;Siège;165 rue Pasteur;53000;Laval;53130;Pays de la Loire;48.1087;-0.7243;1743;2021-04-04;;oui
SIT-02652;CLI-02112;Agence Montreuil;Agence;159 place du Marché;93100;Montreuil;93048;Île-de-France;48.8871;2.4421;2405;2021-11-05;;oui
SIT-02653;CLI-02112;Agence Chalon-sur-Saône;Agence;173 rue du Commerce;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7867;4.866;2041;2023-05-14;;oui
SIT-02654;CLI-02112;Point de vente Nice;Point de vente;72 avenue Jean Jaurès;06000;Nice;06088;Provence-Alpes-Côte d’Azur;43.6747;7.2862;46;2019-03-24;;oui
SIT-02655;CLI-02115;Siège Cergy;Siège;17 rue des Acacias;95000;Cergy;95127;Île-de-France;49.0068;2.098;40;2025-12-30;;oui
SIT-02656;CLI-02115;Entrepôt Le Mans;Entrepôt;115 avenue Jean Jaurès;72000;Le Mans;72181;Pays de la Loire;48.0424;0.1834;1822;2020-11-06;;oui
SIT-02657;CLI-02115;Entrepôt Lyon;Entrepôt;174 avenue du Général Leclerc;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.8039;4.8262;865;2023-07-24;;oui
SIT-02658;CLI-02115;Entrepôt Mulhouse;Entrepôt;175 avenue Jean Jaurès;68100;Mulhouse;68224;Grand Est;47.7976;7.3555;1309;2024-11-02;;oui
SIT-02659;CLI-02116;Siège Versailles;Siège;41 rue des Acacias;78000;Versailles;78646;Île-de-France;48.7532;2.1646;3177;2018-03-19;2020-09-08;non
SIT-02660;CLI-02118;Siège Valence;Siège;18 rue de la République;26000;Valence;26362;Auvergne-Rhône-Alpes;44.9651;4.876;40;2022-04-06;2024-03-11;non
SIT-02661;CLI-02120;Siège Antibes;Siège;123 route de Bordeaux;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.6214;7.1378;40;2021-01-17;;oui
SIT-02662;CLI-02120;Entrepôt Grenoble;Entrepôt;94 rue Pasteur;38000;Grenoble;38185;Auvergne-Rhône-Alpes;45.2152;5.7193;1753;2025-04-26;;oui
SIT-02663;CLI-02120;Point de vente Dijon;Point de vente;170 avenue Jean Jaurès;21000;Dijon;21231;Bourgogne-Franche-Comté;47.2983;5.0278;1822;2017-06-27;;oui
SIT-02664;CLI-02120;Agence Auxerre;Agence;45 impasse des Lilas;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.7711;3.5284;160;2024-03-08;;oui
SIT-02665;CLI-02122;Siège Calais;Siège;117 quai des Docks;62100;Calais;62193;Hauts-de-France;50.903;1.8642;1100;2023-12-24;;oui
SIT-02666;CLI-02122;Agence Mérignac;Agence;16 route de Bordeaux;33700;Mérignac;33281;Nouvelle-Aquitaine;44.8606;-0.6826;1486;2016-09-16;;oui
SIT-02667;CLI-02123;Siège Nantes;Siège;88 place du Marché;44000;Nantes;44109;Pays de la Loire;47.2483;-1.5885;1472;2023-11-17;;oui
SIT-02668;CLI-02124;Siège Annecy;Siège;55 rue de l’Industrie;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.8584;6.1479;297;2025-02-05;;oui
SIT-02669;CLI-02125;Siège Salon-de-Provence;Siège;157 rue du Commerce;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.6719;5.107;195;2022-02-08;;oui
SIT-02670;CLI-02125;Agence Nanterre;Agence;25 quai des Docks;92000;Nanterre;92050;Île-de-France;48.8433;2.2134;40;2020-11-01;;oui
SIT-02671;CLI-02127;Siège Angers;Siège;131 avenue Jean Jaurès;49000;Angers;49007;Pays de la Loire;47.4983;-0.5093;1802;2017-05-11;;oui
SIT-02672;CLI-02128;Siège Calais;Siège;112 avenue Jean Jaurès;62100;Calais;62193;Hauts-de-France;50.9334;1.8654;40;2025-11-27;;oui
SIT-02673;CLI-02129;Siège Besançon;Siège;20 rue de l’Industrie;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2578;6.0001;1503;2025-08-11;;oui
SIT-02674;CLI-02129;Usine Cherbourg-en-Cotentin;Usine;135 allée des Peupliers;50100;Cherbourg-en-Cotentin;50129;Normandie;49.6746;-1.6364;403;2022-08-29;;oui
SIT-02675;CLI-02129;Agence Nice;Agence;36 rue Pasteur;06000;Nice;06088;Provence-Alpes-Côte d’Azur;43.7598;7.2363;421;2016-10-13;;oui
SIT-02676;CLI-02130;Siège Chalon-sur-Saône;Siège;41 rue de la République;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7764;4.8804;830;2026-02-23;;oui
SIT-02677;CLI-02130;Agence Vannes;Agence;19 rue de l’Industrie;56000;Vannes;56260;Bretagne;47.6405;-2.7487;978;2016-05-18;;oui
SIT-02678;CLI-02130;Point de vente Agen;Point de vente;110 quai des Docks;47000;Agen;47001;Nouvelle-Aquitaine;44.1895;0.6551;40;2019-03-07;;oui
SIT-02679;CLI-02131;Siège Valence;Siège;3 allée des Peupliers;26000;Valence;26362;Auvergne-Rhône-Alpes;44.9532;4.8957;546;2020-02-14;;oui
SIT-02680;CLI-02131;Point de vente Saint-Quentin;Point de vente;59 allée des Peupliers;02100;Saint-Quentin;02691;Hauts-de-France;49.8253;3.25;441;2023-08-23;;oui
SIT-02681;CLI-02134;Siège Cherbourg-en-Cotentin;Siège;130 avenue Jean Jaurès;50100;Cherbourg-en-Cotentin;50129;Normandie;49.6023;-1.5971;257;2022-04-25;;oui
SIT-02682;CLI-02134;Entrepôt Aix-en-Provence;Entrepôt;79 rue du Commerce;13100;Aix-en-Provence;13001;Provence-Alpes-Côte d’Azur;43.4808;5.4273;417;2022-02-15;;oui
SIT-02683;CLI-02134;Point de vente Gap;Point de vente;164 rue du Commerce;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5873;6.0876;432;2019-10-08;;oui
SIT-02684;CLI-02134;Usine Montpellier;Usine;5 rue de l’Industrie;34000;Montpellier;34172;Occitanie;43.637;3.8642;455;2016-08-11;;oui
SIT-02685;CLI-02135;Siège Valence;Siège;71 avenue du Général Leclerc;26000;Valence;26362;Auvergne-Rhône-Alpes;44.8891;4.8617;628;2023-10-13;;oui
SIT-02686;CLI-02136;Siège Laval;Siège;66 route de Bordeaux;53000;Laval;53130;Pays de la Loire;48.0711;-0.7875;1428;2021-09-17;;oui
SIT-02687;CLI-02138;Siège Rodez;Siège;134 impasse des Lilas;12000;Rodez;12202;Occitanie;44.3339;2.5454;1452;2025-01-22;;oui
SIT-02688;CLI-02138;Entrepôt Carcassonne;Entrepôt;53 avenue Jean Jaurès;11000;Carcassonne;11069;Occitanie;43.1906;2.3093;1769;2023-12-26;;oui
SIT-02689;CLI-02139;Siège Auxerre;Siège;123 avenue du Général Leclerc;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.8188;3.571;1645;2019-10-21;;oui
SIT-02690;CLI-02139;Entrepôt Roanne;Entrepôt;93 allée des Peupliers;42300;Roanne;42187;Auvergne-Rhône-Alpes;46.0615;4.0356;1603;2025-12-03;;oui
SIT-02691;CLI-02139;Entrepôt Bastia;Entrepôt;34 allée des Peupliers;20200;Bastia;2B033;Corse;42.688;9.491;534;2025-06-02;;oui
SIT-02692;CLI-02139;Point de vente Tarbes;Point de vente;95 avenue du Général Leclerc;65000;Tarbes;65440;Occitanie;43.268;0.0412;829;2019-01-24;;oui
SIT-02693;CLI-02140;Siège Tours;Siège;92 quai des Docks;37000;Tours;37261;Centre-Val de Loire;47.4019;0.6581;1711;2019-01-16;2022-08-22;non
SIT-02694;CLI-02140;Entrepôt Cannes;Entrepôt;44 rue de la République;06400;Cannes;06029;Provence-Alpes-Côte d’Azur;43.5629;6.999;1256;2024-10-22;;oui
SIT-02695;CLI-02143;Siège Chalon-sur-Saône;Siège;12 place du Marché;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7833;4.856;1304;2025-01-31;;oui
SIT-02696;CLI-02143;Usine Nîmes;Usine;177 allée des Peupliers;30000;Nîmes;30189;Occitanie;43.8179;4.3348;1415;2020-10-04;;oui
SIT-02697;CLI-02143;Entrepôt Caen;Entrepôt;95 rue de la République;14000;Caen;14118;Normandie;49.2135;-0.3487;1836;2023-05-21;;oui
SIT-02698;CLI-02143;Entrepôt Toulouse;Entrepôt;67 rue des Acacias;31000;Toulouse;31555;Occitanie;43.6397;1.4665;1576;2026-05-13;;oui
SIT-02699;CLI-02144;Siège Pau;Siège;24 quai des Docks;64000;Pau;64445;Nouvelle-Aquitaine;43.3096;-0.3225;40;2026-02-23;;oui
SIT-02700;CLI-02145;Siège Carcassonne;Siège;152 boulevard Victor Hugo;11000;Carcassonne;11069;Occitanie;43.2386;2.3144;40;2021-02-02;2024-10-05;non
SIT-02701;CLI-02146;Siège Troyes;Siège;75 rue de la République;10000;Troyes;10387;Grand Est;48.2972;4.0773;163;2022-08-29;;oui
SIT-02702;CLI-02146;Agence Saint-Malo;Agence;2 impasse des Lilas;35400;Saint-Malo;35288;Bretagne;48.6642;-2.0241;456;2023-06-22;;oui
SIT-02703;CLI-02147;Siège Lyon;Siège;77 place du Marché;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.8027;4.8042;455;2021-08-18;;oui
SIT-02704;CLI-02148;Siège Lyon;Siège;60 boulevard Victor Hugo;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.7552;4.8191;1784;2026-05-24;;oui
SIT-02705;CLI-02149;Siège Nanterre;Siège;105 place du Marché;92000;Nanterre;92050;Île-de-France;48.8525;2.1811;329;2025-05-16;;oui
SIT-02706;CLI-02151;Siège Avignon;Siège;45 route de Bordeaux;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9924;4.8338;40;2024-06-30;;oui
SIT-02707;CLI-02152;Siège Orléans;Siège;83 impasse des Lilas;45000;Orléans;45234;Centre-Val de Loire;47.8793;1.8509;112;2021-12-23;;oui
SIT-02708;CLI-02153;Siège Châteauroux;Siège;154 rue des Acacias;36000;Châteauroux;36044;Centre-Val de Loire;46.8423;1.6529;1256;2022-02-14;;oui
SIT-02709;CLI-02153;Point de vente Troyes;Point de vente;176 place du Marché;10000;Troyes;10387;Grand Est;48.2893;4.0988;40;2024-01-09;;oui
SIT-02710;CLI-02153;Point de vente Villeurbanne;Point de vente;160 chemin des Vignes;69100;Villeurbanne;69266;Auvergne-Rhône-Alpes;45.7716;4.867;817;2016-08-30;;oui
SIT-02711;CLI-02154;Siège Antibes;Siège;13 quai des Docks;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.5565;7.1022;40;2020-06-06;;oui
SIT-02712;CLI-02154;Entrepôt Chalon-sur-Saône;Entrepôt;109 quai des Docks;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7491;4.8733;1640;2021-07-17;;oui
SIT-02713;CLI-02157;Siège Calais;Siège;82 chemin des Vignes;62100;Calais;62193;Hauts-de-France;50.9537;1.8876;40;2026-05-12;;oui
SIT-02714;CLI-02157;Entrepôt Créteil;Entrepôt;134 chemin des Vignes;94000;Créteil;94028;Île-de-France;48.812;2.4895;1646;2019-08-31;2022-11-06;non
SIT-02715;CLI-02157;Agence Ajaccio;Agence;64 impasse des Lilas;20000;Ajaccio;2A004;Corse;41.9099;8.7635;1957;2023-04-02;;oui
SIT-02716;CLI-02157;Point de vente Calais;Point de vente;13 place du Marché;62100;Calais;62193;Hauts-de-France;50.9315;1.8642;40;2019-08-01;;oui
SIT-02717;CLI-02158;Siège Évreux;Siège;48 rue de la République;27000;Évreux;27229;Normandie;48.9932;1.1842;691;2022-12-15;2025-07-03;non
SIT-02718;CLI-02158;Agence Strasbourg;Agence;9 boulevard Victor Hugo;67000;Strasbourg;67482;Grand Est;48.6097;7.7177;1417;2023-03-01;;oui
SIT-02719;CLI-02158;Point de vente Cherbourg-en-Cotentin;Point de vente;42 rue des Acacias;50100;Cherbourg-en-Cotentin;50129;Normandie;49.6439;-1.605;898;2022-05-11;;oui
SIT-02720;CLI-02159;Siège La Roche-sur-Yon;Siège;119 rue du Commerce;85000;La Roche-sur-Yon;85191;Pays de la Loire;46.6466;-1.4462;1038;2019-12-04;2023-07-23;non
SIT-02721;CLI-02159;Agence Sète;Agence;86 rue des Acacias;34200;Sète;34301;Occitanie;43.3585;3.6549;1255;2022-08-23;;oui
SIT-02722;CLI-02161;Siège Nice;Siège;136 rue de l’Industrie;06000;Nice;06088;Provence-Alpes-Côte d’Azur;43.6821;7.2949;1859;2021-11-14;2026-11-05;non
SIT-02723;CLI-02162;Siège Cergy;Siège;101 rue des Acacias;95000;Cergy;95127;Île-de-France;48.9999;2.021;357;2023-02-28;;oui
SIT-02724;CLI-02163;Siège Calais;Siège;161 rue des Acacias;62100;Calais;62193;Hauts-de-France;50.9901;1.8199;900;2023-11-12;;oui
SIT-02725;CLI-02163;Point de vente Amiens;Point de vente;125 quai des Docks;80000;Amiens;80021;Hauts-de-France;49.8974;2.348;40;2016-10-12;;oui
SIT-02726;CLI-02163;Entrepôt Évry-Courcouronnes;Entrepôt;137 rue du Commerce;91000;Évry-Courcouronnes;91228;Île-de-France;48.6534;2.3944;167;2020-01-14;2023-02-08;non
SIT-02727;CLI-02163;Usine Paris;Usine;86 quai des Docks;75001;Paris;75056;Île-de-France;48.8195;2.3815;40;2026-05-25;;oui
SIT-02728;CLI-02166;Siège Chambéry;Siège;162 route de Bordeaux;73000;Chambéry;73065;Auvergne-Rhône-Alpes;45.5793;5.8787;788;2020-03-10;;oui
SIT-02729;CLI-02166;Usine Bayonne;Usine;51 boulevard Victor Hugo;64100;Bayonne;64102;Nouvelle-Aquitaine;43.5331;-1.5059;589;2017-08-09;;oui
SIT-02730;CLI-02167;Siège Le Havre;Siège;125 avenue du Général Leclerc;76600;Le Havre;76351;Normandie;49.5136;0.0901;864;2025-02-21;;oui
SIT-02731;CLI-02167;Usine Cannes;Usine;41 quai des Docks;06400;Cannes;06029;Provence-Alpes-Côte d’Azur;43.5436;7.066;40;2018-10-15;2021-01-13;non
SIT-02732;CLI-02167;Agence Salon-de-Provence;Agence;74 impasse des Lilas;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.6213;5.112;801;2025-08-03;;oui
SIT-02733;CLI-02167;Point de vente Orléans;Point de vente;180 quai des Docks;45000;Orléans;45234;Centre-Val de Loire;47.8761;1.8571;1280;2017-07-25;;oui
SIT-02734;CLI-02168;Siège Bourges;Siège;126 rue du Commerce;18000;Bourges;18033;Centre-Val de Loire;47.0479;2.3898;192;2022-11-27;;oui
SIT-02735;CLI-02169;Siège Tours;Siège;1 rue Pasteur;37000;Tours;37261;Centre-Val de Loire;47.363;0.6564;1319;2020-12-20;;oui
SIT-02736;CLI-02169;Agence Brest;Agence;109 rue des Acacias;29200;Brest;29019;Bretagne;48.4061;-4.5286;40;2019-01-30;;oui
SIT-02737;CLI-02170;Siège Chambéry;Siège;135 allée des Peupliers;29200;Chambéry;73065;Auvergne-Rhône-Alpes;45.5296;5.8781;40;2021-01-26;;oui
SIT-02738;CLI-02170;Point de vente Amiens;Point de vente;164 rue des Acacias;80000;Amiens;80021;Hauts-de-France;49.9015;2.2637;55;2020-04-27;;oui
SIT-02739;CLI-02171;Siège Cholet;Siège;69 route de Bordeaux;49300;Cholet;49099;Pays de la Loire;47.0207;-0.8978;1003;2022-07-17;;oui
SIT-02740;CLI-02172;Siège Versailles;Siège;129 boulevard Victor Hugo;78000;Versailles;78646;Île-de-France;48.8084;2.1266;1303;2019-11-25;2018-11-13;non
SIT-02741;CLI-02173;Siège Rodez;Siège;167 avenue Jean Jaurès;12000;Rodez;12202;Occitanie;44.3192;2.5915;40;2025-05-12;;oui
SIT-02742;CLI-02173;Agence Lorient;Agence;108 avenue de la Gare;56100;Lorient;56121;Bretagne;47.7791;-3.3564;1519;2021-12-02;;oui
SIT-02743;CLI-02173;Agence Nevers;Agence;111 rue Pasteur;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9731;3.1735;40;2023-01-19;2026-11-06;non
SIT-02744;CLI-02174;Siège Angoulême;Siège;96 avenue de la Gare;16000;Angoulême;16015;Nouvelle-Aquitaine;45.69;0.1821;620;2020-12-23;;oui
SIT-02745;CLI-02175;Siège Antibes;Siège;91 impasse des Lilas;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.6119;7.1511;183;2024-07-16;;oui
SIT-02746;CLI-02176;Siège Lorient;Siège;162 avenue du Général Leclerc;85000;Lorient;56121;Bretagne;47.7159;-3.3229;40;2022-12-10;;oui
SIT-02747;CLI-02176;Usine Bourg-en-Bresse;Usine;10 rue de l’Industrie;01000;Bourg-en-Bresse;01053;Auvergne-Rhône-Alpes;46.2011;5.2244;40;2016-12-22;;oui
SIT-02748;CLI-02177;Siège La Roche-sur-Yon;Siège;3 rue du Commerce;85000;La Roche-sur-Yon;85191;Pays de la Loire;46.7178;-1.3966;1360;2020-09-20;2023-09-25;non
SIT-02749;CLI-02177;Point de vente Angoulême;Point de vente;144 rue des Acacias;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6924;0.1598;511;2023-09-03;;oui
SIT-02750;CLI-02177;Entrepôt Mulhouse;Entrepôt;167 impasse des Lilas;68100;Mulhouse;68224;Grand Est;47.792;7.3101;589;2024-08-14;;oui
SIT-02751;CLI-02178;Siège Calais;Siège;123 place du Marché;62100;Calais;62193;Hauts-de-France;50.9679;1.8563;1894;2023-09-26;;oui
SIT-02752;CLI-02179;Siège La Rochelle;Siège;85 rue Pasteur;17000;La Rochelle;17300;Nouvelle-Aquitaine;46.1609;-1.1908;40;2025-10-15;;oui
SIT-02753;CLI-02180;Siège Issy-les-Moulineaux;Siège;29 allée des Peupliers;92130;Issy-les-Moulineaux;92040;Île-de-France;48.8612;2.2585;1096;2026-04-15;;oui
SIT-02754;CLI-02180;Point de vente Belfort;Point de vente;154 impasse des Lilas;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6134;6.824;1320;2017-08-11;;oui
SIT-02755;CLI-02181;Siège Antibes;Siège;171 chemin des Vignes;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.5571;7.154;1016;2020-04-13;;oui
SIT-02756;CLI-02181;Point de vente Chalon-sur-Saône;Point de vente;47 rue des Acacias;71100;Chalon-sur-Saône;71076;Bourgogne-Franche-Comté;46.7311;4.8613;40;2023-05-26;;oui
SIT-02757;CLI-02183;Siège Villeurbanne;Siège;68 boulevard Victor Hugo;69100;Villeurbanne;69266;Auvergne-Rhône-Alpes;45.7662;4.9234;40;2026-01-08;;oui
SIT-02758;CLI-02183;Usine Cergy;Usine;140 route de Bordeaux;95000;Cergy;95127;Île-de-France;49.0449;2.1061;937;2020-05-14;;oui
SIT-02759;CLI-02184;Siège Meaux;Siège;138 rue des Acacias;77100;Meaux;77284;Île-de-France;48.9725;2.8597;1737;2017-06-14;;oui
SIT-02760;CLI-02184;Usine Besançon;Usine;9 rue de la République;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2325;6.0132;606;2025-12-03;2027-10-12;non
SIT-02761;CLI-02185;Siège Versailles;Siège;111 allée des Peupliers;78000;Versailles;78646;Île-de-France;48.7849;2.1535;2042;2022-09-04;;oui
SIT-02762;CLI-02185;Entrepôt Limoges;Entrepôt;91 rue de la République;87000;Limoges;87085;Nouvelle-Aquitaine;45.8767;1.2976;1461;2017-03-20;;oui
SIT-02763;CLI-02185;Entrepôt Angoulême;Entrepôt;96 route de Bordeaux;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6332;0.1975;1808;2021-08-09;;oui
SIT-02764;CLI-02186;Siège Nice;Siège;159 impasse des Lilas;06000;Nice;06088;Provence-Alpes-Côte d’Azur;43.6882;7.2249;957;2019-02-02;;oui
SIT-02765;CLI-02187;Siège Belfort;Siège;22 rue des Acacias;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6338;6.8867;588;2022-10-17;;oui
