id_ticket;id_client;id_contact;canal;categorie;priorite;date_ouverture;date_cloture;delai_resolution_h;satisfaction;agent
TIC-005547;CLI-01931;;Formulaire web;Facturation;normale;2025-10-26;2025-10-27;27;1;Alexandre Chevalier
TIC-005548;CLI-02409;CTC-003369;Courriel;Livraison;normale;2025-09-16;2025-09-16;1;3;Alain Morel
TIC-005549;CLI-00454;CTC-001829;Téléphone;Produit défectueux;normale;2025-08-05;2025-08-06;38;4;Maxime Muller
TIC-005550;CLI-01850;CTC-000939;Téléphone;Réclamation;basse;2024-08-21;;;;Pauline Durand
TIC-005551;CLI-01931;;Courriel;Retour;normale;2025-05-12;2025-05-15;78;1;Manon Michel
TIC-005552;CLI-00916;CTC-003631;Courriel;Demande d’information;critique;2023-12-04;2023-12-05;36;5;Vincent Richard
TIC-005553;CLI-01672;CTC-005324;Courriel;Retour;haute;2025-04-19;2025-04-21;49;5;Catherine Dumont
TIC-005554;CLI-00648;;Courriel;Facturation;normale;2026-08-07;2026-08-09;62;3;Sébastien Mercier
TIC-005555;CLI-00300;CTC-007957;Téléphone;Demande d’information;normale;2024-11-10;2024-11-10;10;4;Franck Lefebvre
TIC-005556;CLI-00970;;Téléphone;Retour;haute;2024-01-11;2024-01-13;63;4;Julie Dubois
TIC-005557;CLI-00031;CTC-000126;Formulaire web;Retour;normale;2026-07-09;2026-07-11;50;5;Camille Bertrand
TIC-005558;CLI-00832;CTC-006701;Formulaire web;Livraison;basse;2025-07-02;2025-07-03;28;5;Julie Dubois
TIC-005559;CLI-01864;CTC-000043;Téléphone;Facturation;normale;2026-05-26;2026-05-26;21;3;Franck Lefebvre
TIC-005560;CLI-00016;;Formulaire web;Réclamation;basse;2025-01-31;2025-02-02;53;3;Léa Durand
TIC-005561;CLI-00320;;Courriel;Livraison;basse;2025-11-08;2025-11-08;15;5;Vincent Richard
TIC-005562;CLI-01639;;Formulaire web;Demande d’information;normale;2025-02-17;2025-02-22;128;4;Manon Michel
TIC-005563;CLI-01476;CTC-003055;Agence;Livraison;basse;2025-01-19;2025-01-21;51;4;Maxime Muller
TIC-005564;CLI-00811;CTC-002869;Courriel;Réclamation;haute;2023-11-18;2023-11-18;1;1;Alexandre Chevalier
TIC-005565;CLI-01964;CTC-004120;Agence;Retour;normale;2024-04-24;2024-04-24;21;5;Jérôme Blanc
TIC-005566;CLI-00981;CTC-006795;Formulaire web;Livraison;haute;2025-07-01;2025-07-03;58;4;Nathalie Michel
TIC-005567;CLI-01463;CTC-002194;Courriel;Produit défectueux;normale;2025-10-01;2025-10-01;16;4;Pauline Durand
TIC-005568;CLI-01657;CTC-000259;Téléphone;Demande d’information;normale;2024-10-06;2024-10-06;13;4;Manon Michel
TIC-005569;CLI-00872;CTC-001124;Formulaire web;Facturation;normale;2023-11-18;2023-11-20;57;5;Alain Morel
TIC-005570;CLI-01033;CTC-001622;Formulaire web;Retour;haute;2025-01-10;2025-01-13;74;5;Nathalie Michel
TIC-005571;CLI-01468;;Agence;Retour;normale;2026-01-14;2026-01-14;5;1;Franck Lefebvre
TIC-005572;CLI-00865;CTC-006554;Formulaire web;Livraison;basse;2025-02-09;2025-02-09;1;3;Vincent Richard
TIC-005573;CLI-00173;CTC-002174;Formulaire web;Demande d’information;basse;2024-01-09;2024-01-10;36;3;Vincent Richard
TIC-005574;CLI-00132;CTC-001420;Courriel;Réclamation;haute;2024-06-19;2024-06-22;86;4;Camille Bertrand
TIC-005575;CLI-00642;;Téléphone;Livraison;normale;2024-03-24;2024-03-24;14;5;Camille Bertrand
TIC-005576;CLI-00786;CTC-002745;Formulaire web;Retour;basse;2025-11-11;2025-11-12;47;5;Manon Michel
TIC-005577;CLI-01891;CTC-002197;Agence;Demande d’information;normale;2026-04-16;2026-04-18;54;4;Sébastien Mercier
TIC-005578;CLI-02188;CTC-006613;Courriel;Demande d’information;critique;2026-07-25;2026-07-25;3;5;Léa Durand
TIC-005579;CLI-01626;CTC-006203;Téléphone;Livraison;normale;2025-10-09;2025-10-09;23;4;Catherine Chevalier
TIC-005580;CLI-01181;CTC-006039;Agence;Réclamation;normale;2026-02-16;2026-02-18;54;4;Léa Durand
TIC-005581;CLI-01139;;Téléphone;Livraison;haute;2023-09-27;2023-09-27;1;4;Alexandre Chevalier
TIC-005582;CLI-02397;CTC-003324;Formulaire web;Facturation;normale;2025-09-15;2025-09-17;49;4;Catherine Dumont
TIC-005583;CLI-02236;CTC-007684;Téléphone;Réclamation;normale;2025-05-28;2025-05-28;1;3;Nathalie Michel
TIC-005584;CLI-00142;;Agence;Livraison;normale;2025-07-10;2025-07-11;46;5;Jérôme Blanc
TIC-005585;CLI-00319;CTC-003645;Formulaire web;Demande d’information;normale;2024-03-10;2024-03-12;67;4;Maxime Muller
TIC-005586;CLI-00748;CTC-006698;Téléphone;Demande d’information;haute;2025-09-23;2025-09-23;4;2;Thomas Morel
TIC-005587;CLI-00312;;Agence;Produit défectueux;haute;2023-09-30;2023-10-02;57;5;Thomas Morel
TIC-005588;CLI-01704;CTC-002134;Formulaire web;Réclamation;basse;2025-08-07;2025-08-08;44;5;Maxime Muller
TIC-005589;CLI-01262;CTC-001002;Téléphone;Demande d’information;haute;2026-07-28;2026-07-28;17;3;Virginie Henry
TIC-005590;CLI-01759;CTC-000136;Formulaire web;Demande d’information;normale;2024-09-19;2024-09-20;34;5;Camille Bertrand
TIC-005591;CLI-01015;;Formulaire web;Facturation;haute;2026-03-15;;;;Thomas Morel
TIC-005592;CLI-02069;CTC-001328;Téléphone;Facturation;normale;2025-07-03;2025-07-05;70;4;Manon Michel
TIC-005593;CLI-02161;;Courriel;Réclamation;basse;2024-03-19;2024-03-21;51;4;Léa Durand
TIC-005594;CLI-02197;;Formulaire web;Retour;haute;2024-08-07;2024-08-10;77;1;Thomas Morel
TIC-005595;CLI-02446;CTC-005888;Formulaire web;Demande d’information;normale;2024-02-07;2024-02-07;1;5;Alexandre Chevalier
TIC-005596;CLI-00928;CTC-001538;Téléphone;Livraison;normale;2026-01-30;2026-01-31;46;5;Léa Durand
TIC-005597;CLI-00807;CTC-001284;Téléphone;Réclamation;normale;2024-03-19;2024-03-19;14;3;Alain Morel
TIC-005598;CLI-01386;;Formulaire web;Facturation;basse;2024-11-21;2024-11-22;35;1;Julie Dubois
TIC-005599;CLI-00042;;Courriel;Demande d’information;normale;2025-09-12;2025-09-13;46;1;Catherine Chevalier
TIC-005600;CLI-00181;CTC-006343;Courriel;Produit défectueux;normale;2025-09-03;2025-09-05;58;5;Julie Dubois
TIC-005601;CLI-01353;;Courriel;Livraison;normale;2026-04-13;2026-04-14;35;4;Nathalie Michel
TIC-005602;CLI-01498;CTC-003033;Formulaire web;Facturation;basse;2026-08-17;2026-08-17;1;5;Maxime Muller
TIC-005603;CLI-01369;CTC-005576;Courriel;Demande d’information;normale;2026-06-04;;;;Pauline Durand
TIC-005604;CLI-00834;CTC-002883;Téléphone;Livraison;normale;2025-03-23;2025-03-23;23;4;Catherine Dumont
TIC-005605;CLI-00729;CTC-004897;Agence;Produit défectueux;haute;2026-02-04;2026-02-04;1;2;Fanny Clément
TIC-005606;CLI-00159;CTC-004708;Agence;Facturation;critique;2025-10-29;2025-10-30;28;5;Virginie Henry
TIC-005607;CLI-02010;CTC-001426;Formulaire web;Livraison;normale;2025-11-22;2025-11-24;53;3;Franck Lefebvre
TIC-005608;CLI-02392;CTC-000604;Agence;Produit défectueux;haute;2025-04-06;2025-04-06;1;3;Alexandre Chevalier
TIC-005609;CLI-01995;CTC-005709;Téléphone;Retour;normale;2023-09-23;2023-09-24;27;5;Alexandre Chevalier
TIC-005610;CLI-00449;CTC-007837;Courriel;Demande d’information;normale;2025-10-15;2025-10-17;60;4;Camille Bertrand
TIC-005611;CLI-00592;CTC-004810;Formulaire web;Demande d’information;normale;2026-03-03;2026-03-03;1;3;Catherine Chevalier
TIC-005612;CLI-02104;CTC-000881;Agence;Produit défectueux;normale;2026-04-05;2026-04-06;40;3;Nathalie Michel
TIC-005613;CLI-00531;CTC-000829;Formulaire web;Facturation;normale;2026-08-01;2026-08-02;26;3;Julie Dubois
TIC-005614;CLI-01073;CTC-002751;Agence;Livraison;basse;2026-04-18;2026-04-07;51;5;Manon Michel
TIC-005615;CLI-00888;CTC-005006;Téléphone;Livraison;normale;2023-12-19;2023-12-19;1;5;Maxime Muller
TIC-005616;CLI-01081;CTC-007190;Agence;Demande d’information;normale;2024-03-08;2024-03-10;70;5;Pauline Durand
TIC-005617;CLI-01191;CTC-004430;Agence;Facturation;normale;2024-04-06;2024-04-08;64;4;Pauline Durand
TIC-005618;CLI-00754;CTC-005799;Agence;Livraison;critique;2024-04-04;2024-04-04;1;5;Catherine Chevalier
TIC-005619;CLI-02192;;Téléphone;Facturation;basse;2024-06-25;2024-06-26;46;5;Manon Michel
TIC-005620;CLI-01450;CTC-004025;Téléphone;Retour;normale;2024-07-21;2024-07-21;15;4;Fanny Clément
TIC-005621;CLI-00310;;Téléphone;Demande d’information;normale;2025-04-04;2025-04-04;23;4;Maxime Muller
TIC-005622;CLI-00419;CTC-004901;Téléphone;Facturation;normale;2025-02-28;;;;Camille Bertrand
TIC-005623;CLI-00987;CTC-000730;Formulaire web;Produit défectueux;basse;2026-07-01;2026-07-02;25;5;Camille Bertrand
TIC-005624;CLI-01768;CTC-003339;Formulaire web;Facturation;basse;2024-04-18;;;;Maxime Muller
TIC-005625;CLI-02017;CTC-002718;Courriel;Demande d’information;basse;2025-09-10;2025-09-13;88;5;Camille Bertrand
TIC-005626;CLI-00075;CTC-007420;Téléphone;Retour;haute;2024-09-12;2024-09-14;58;3;Camille Bertrand
TIC-005627;CLI-00542;CTC-004368;Téléphone;Retour;normale;2024-03-22;2024-03-25;89;4;Alain Morel
TIC-005628;CLI-01114;CTC-005368;Formulaire web;Retour;normale;2024-10-05;2024-10-06;37;5;Jérôme Blanc
TIC-005629;CLI-00052;CTC-002511;Téléphone;Réclamation;normale;2024-12-17;2024-12-20;87;4;Alexandre Chevalier
TIC-005630;CLI-02159;CTC-001785;Formulaire web;Livraison;haute;2023-10-25;2023-10-25;7;3;Pauline Durand
TIC-005631;CLI-00998;;Formulaire web;Livraison;haute;2023-10-02;2023-10-03;34;5;Thomas Morel
TIC-005632;CLI-00366;CTC-000863;Agence;Retour;normale;2024-09-06;;;;Manon Michel
TIC-005633;CLI-01436;CTC-006638;Courriel;Livraison;basse;2025-11-02;2025-11-06;117;4;Camille Bertrand
TIC-005634;CLI-00171;CTC-000533;Formulaire web;Facturation;normale;2023-12-28;2024-01-01;102;4;Thomas Morel
TIC-005635;CLI-00167;CTC-001797;Courriel;Produit défectueux;haute;2025-08-01;2025-08-01;1;3;Julie Dubois
TIC-005636;CLI-01278;CTC-006926;Agence;Retour;critique;2026-04-20;;;;Julie Dubois
TIC-005637;CLI-01022;CTC-005722;Formulaire web;Retour;basse;2023-10-17;2023-10-19;53;5;Jérôme Blanc
TIC-005638;CLI-00119;CTC-007192;Formulaire web;Facturation;normale;2025-08-21;2025-08-25;99;4;Julie Dubois
TIC-005639;CLI-00732;;Courriel;Facturation;normale;2024-06-28;2024-06-29;35;4;Léa Durand
TIC-005640;CLI-00837;CTC-006357;Téléphone;Réclamation;normale;2024-12-01;2024-12-02;31;5;Virginie Henry
TIC-005641;CLI-00305;CTC-000593;Formulaire web;Retour;normale;2025-12-05;2025-11-25;58;2;Thomas Morel
TIC-005642;CLI-00805;CTC-007653;Téléphone;Retour;normale;2025-01-18;2025-01-18;9;2;Virginie Henry
TIC-005643;CLI-01634;CTC-004884;Courriel;Livraison;haute;2025-02-03;2025-02-05;52;5;Thomas Morel
TIC-005644;CLI-00011;CTC-003225;Courriel;Facturation;normale;2024-11-15;2024-11-17;56;5;Catherine Dumont
TIC-005645;CLI-00516;CTC-005960;Formulaire web;Produit défectueux;normale;2025-02-13;2025-02-13;1;5;Catherine Chevalier
TIC-005646;CLI-02049;CTC-003045;Courriel;Demande d’information;normale;2026-06-17;2026-06-18;44;2;Alain Morel
TIC-005647;CLI-02113;;Courriel;Retour;normale;2026-02-25;2026-02-26;41;4;Julie Dubois
TIC-005648;CLI-01227;CTC-001464;Courriel;Demande d’information;basse;2025-11-16;2025-11-16;2;4;Catherine Chevalier
TIC-005649;CLI-01537;CTC-004062;Téléphone;Réclamation;basse;2023-11-08;;;;Fanny Clément
TIC-005650;CLI-00180;CTC-002559;Courriel;Retour;normale;2024-06-27;2024-06-27;3;2;Alexandre Chevalier
TIC-005651;CLI-01251;;Formulaire web;Demande d’information;haute;2024-01-13;2024-01-16;82;4;Nathalie Michel
TIC-005652;CLI-00905;CTC-005908;Agence;Livraison;normale;2024-03-02;2024-03-02;15;1;Sébastien Mercier
TIC-005653;CLI-00464;;Courriel;Demande d’information;normale;2026-02-25;2026-02-26;26;5;Maxime Muller
TIC-005654;CLI-01907;CTC-007294;Agence;Retour;normale;2025-09-29;;;;Catherine Chevalier
TIC-005655;CLI-01815;;Courriel;Facturation;haute;2024-04-23;2024-04-23;1;4;Vincent Richard
TIC-005656;CLI-00970;CTC-003748;Téléphone;Réclamation;normale;2023-11-17;2023-11-17;13;5;Maxime Muller
TIC-005657;CLI-01781;CTC-003330;Formulaire web;Demande d’information;normale;2023-11-12;2023-11-13;37;5;Virginie Henry
TIC-005658;CLI-00998;CTC-000179;Téléphone;Demande d’information;normale;2025-08-07;2025-08-09;62;3;Catherine Dumont
TIC-005659;CLI-01032;;Téléphone;Facturation;normale;2026-03-21;2026-03-21;4;4;Alain Morel
TIC-005660;CLI-02367;CTC-002081;Formulaire web;Livraison;basse;2025-07-15;2025-07-18;74;5;Catherine Chevalier
TIC-005661;CLI-01984;CTC-001515;Courriel;Retour;normale;2025-03-23;2025-03-24;38;5;Alexandre Chevalier
TIC-005662;CLI-00558;CTC-002828;Téléphone;Facturation;haute;2024-03-25;2024-03-26;31;2;Camille Bertrand
TIC-005663;CLI-01759;CTC-001471;Courriel;Facturation;normale;2024-11-24;2024-11-26;55;3;Catherine Dumont
TIC-005664;CLI-02413;CTC-001708;Agence;Facturation;normale;2026-05-23;2026-05-25;53;3;Franck Lefebvre
TIC-005665;CLI-00855;CTC-004912;Téléphone;Produit défectueux;basse;2024-09-27;2024-09-28;35;5;Sébastien Mercier
TIC-005666;CLI-02475;;Courriel;Produit défectueux;basse;2023-09-26;2023-09-27;40;4;Sébastien Mercier
TIC-005667;CLI-01167;CTC-007017;Courriel;Livraison;normale;2024-10-01;2024-10-02;41;4;Léa Durand
TIC-005668;CLI-01950;;Téléphone;Facturation;basse;2023-10-10;2023-10-10;9;4;Alexandre Chevalier
TIC-005669;CLI-01740;;Téléphone;Facturation;normale;2025-07-29;2025-07-30;39;5;Jérôme Blanc
TIC-005670;CLI-01273;;Agence;Retour;normale;2025-11-11;2025-11-11;11;5;Pauline Durand
TIC-005671;CLI-02451;CTC-004317;Courriel;Facturation;normale;2024-03-07;2024-03-08;24;5;Jérôme Blanc
TIC-005672;CLI-01637;CTC-007270;Téléphone;Retour;normale;2024-11-06;;;;Sébastien Mercier
TIC-005673;CLI-01234;;Agence;Facturation;critique;2025-01-11;2025-01-11;1;3;Fanny Clément
TIC-005674;CLI-01526;;Agence;Réclamation;normale;2023-10-10;2023-10-13;82;2;Virginie Henry
TIC-005675;CLI-01325;CTC-000726;Formulaire web;Livraison;normale;2024-01-20;2024-01-20;12;5;Virginie Henry
TIC-005676;CLI-00571;CTC-006449;Agence;Livraison;normale;2024-08-18;2024-08-20;58;5;Manon Michel
TIC-005677;CLI-01248;CTC-000646;Courriel;Réclamation;normale;2023-09-18;2023-09-18;17;4;Manon Michel
TIC-005678;CLI-02409;CTC-000247;Formulaire web;Facturation;normale;2026-07-19;;;;Fanny Clément
TIC-005679;CLI-00373;CTC-000932;Formulaire web;Retour;basse;2024-09-07;2024-09-08;46;4;Maxime Muller
TIC-005680;CLI-00290;CTC-004053;Formulaire web;Livraison;normale;2024-05-28;2024-05-28;2;5;Léa Durand
TIC-005681;CLI-02346;CTC-002522;Agence;Retour;haute;2026-09-01;2026-09-03;70;5;Alexandre Chevalier
TIC-005682;CLI-01880;;Formulaire web;Livraison;basse;2024-03-30;2024-04-02;72;1;Vincent Richard
TIC-005683;CLI-00067;;Téléphone;Retour;normale;2023-10-28;2023-10-28;13;4;Julie Dubois
TIC-005684;CLI-02395;;Agence;Réclamation;basse;2026-03-22;2026-03-22;16;4;Franck Lefebvre
TIC-005685;CLI-00353;CTC-005235;Agence;Réclamation;basse;2025-06-30;2025-06-30;1;3;Jérôme Blanc
TIC-005686;CLI-01799;CTC-002912;Courriel;Livraison;basse;2025-07-30;;;;Catherine Chevalier
TIC-005687;CLI-01835;;Téléphone;Retour;normale;2024-05-08;2024-05-08;18;2;Pauline Durand
TIC-005688;CLI-01866;CTC-001590;Formulaire web;Retour;basse;2025-07-18;2025-07-20;56;4;Alexandre Chevalier
TIC-005689;CLI-00892;;Agence;Réclamation;normale;2026-01-11;2026-01-13;48;5;Julie Dubois
TIC-005690;CLI-00664;CTC-005538;Formulaire web;Réclamation;basse;2026-08-12;2026-08-14;57;5;Léa Durand
TIC-005691;CLI-00816;CTC-000448;Courriel;Produit défectueux;critique;2025-10-17;2025-10-17;1;3;Alexandre Chevalier
TIC-005692;CLI-01812;CTC-007785;Téléphone;Livraison;normale;2025-02-10;2025-02-10;13;3;Pauline Durand
TIC-005693;CLI-00777;CTC-006029;Agence;Retour;haute;2025-02-03;;;;Pauline Durand
TIC-005694;CLI-00143;CTC-007889;Formulaire web;Facturation;normale;2024-11-10;;;;Fanny Clément
TIC-005695;CLI-00241;;Courriel;Facturation;basse;2025-10-06;;;;Maxime Muller
TIC-005696;CLI-00268;CTC-002288;Téléphone;Livraison;normale;2026-01-19;2026-01-20;38;5;Catherine Dumont
TIC-005697;CLI-00225;CTC-006902;Agence;Demande d’information;normale;2024-12-31;2024-12-31;1;3;Nathalie Michel
TIC-005698;CLI-01055;CTC-003899;Formulaire web;Facturation;normale;2026-05-26;2026-05-27;36;4;Jérôme Blanc
TIC-005699;CLI-00769;CTC-003130;Agence;Facturation;normale;2025-03-21;2025-03-25;107;4;Pauline Durand
TIC-005700;CLI-02017;;Téléphone;Réclamation;basse;2025-06-21;;;;Catherine Dumont
TIC-005701;CLI-01721;;Formulaire web;Livraison;normale;2025-11-22;2025-11-24;49;5;Pauline Durand
TIC-005702;CLI-02145;CTC-007548;Agence;Retour;normale;2026-01-28;2026-01-30;61;2;Julie Dubois
TIC-005703;CLI-00229;CTC-003335;Téléphone;Demande d’information;normale;2025-03-15;;;;Pauline Durand
TIC-005704;CLI-02234;CTC-006851;Formulaire web;Retour;normale;2023-11-04;2023-11-04;12;3;Manon Michel
TIC-005705;CLI-01605;CTC-002610;Agence;Facturation;haute;2024-03-27;2024-03-30;73;2;Julie Dubois
TIC-005706;CLI-01090;CTC-001294;Téléphone;Demande d’information;normale;2026-03-31;2026-03-31;1;3;Julie Dubois
TIC-005707;CLI-01073;CTC-002751;Formulaire web;Facturation;normale;2024-09-14;2024-09-15;37;3;Camille Bertrand
TIC-005708;CLI-01554;CTC-001265;Agence;Retour;normale;2023-11-17;2023-11-17;23;4;Alexandre Chevalier
TIC-005709;CLI-00412;;Téléphone;Facturation;normale;2024-01-12;2024-01-14;66;5;Thomas Morel
TIC-005710;CLI-00204;CTC-001008;Agence;Produit défectueux;haute;2026-07-27;2026-07-29;59;5;Sébastien Mercier
TIC-005711;CLI-00336;CTC-006016;Formulaire web;Demande d’information;basse;2026-01-11;2026-01-11;6;4;Maxime Muller
TIC-005712;CLI-01077;CTC-005438;Formulaire web;Réclamation;normale;2023-12-27;2023-12-28;36;2;Virginie Henry
TIC-005713;CLI-01933;CTC-003012;Agence;Livraison;normale;2025-03-09;2025-03-09;1;4;Fanny Clément
TIC-005714;CLI-01828;;Courriel;Produit défectueux;normale;2025-07-25;2025-07-27;70;4;Camille Bertrand
TIC-005715;CLI-01895;CTC-004987;Téléphone;Produit défectueux;normale;2024-09-11;;;;Franck Lefebvre
TIC-005716;CLI-00543;CTC-000965;Courriel;Livraison;basse;2024-09-28;2024-10-01;88;4;Manon Michel
TIC-005717;CLI-00321;CTC-003386;Formulaire web;Réclamation;haute;2026-03-27;2026-03-29;53;3;Léa Durand
TIC-005718;CLI-01263;CTC-000837;Agence;Produit défectueux;haute;2024-03-08;;;;Léa Durand
TIC-005719;CLI-02380;CTC-004948;Formulaire web;Retour;normale;2024-01-22;2024-01-23;45;3;Alexandre Chevalier
TIC-005720;CLI-02045;;Agence;Réclamation;haute;2025-01-05;2025-01-05;1;5;Alexandre Chevalier
TIC-005721;CLI-00802;;Téléphone;Demande d’information;basse;2026-07-27;2026-07-27;1;4;Pauline Durand
TIC-005722;CLI-01393;CTC-005645;Agence;Réclamation;critique;2025-03-29;2025-03-29;1;5;Alain Morel
TIC-005723;CLI-00951;CTC-001182;Courriel;Facturation;basse;2024-09-05;2024-09-07;65;4;Vincent Richard
TIC-005724;CLI-01351;CTC-000683;Téléphone;Produit défectueux;normale;2024-05-04;2024-05-05;44;3;Catherine Dumont
TIC-005725;CLI-01528;CTC-006198;Courriel;Produit défectueux;normale;2026-04-01;2026-04-02;24;5;Nathalie Michel
TIC-005726;CLI-02063;CTC-001298;Agence;Livraison;normale;2025-12-21;2025-12-21;1;5;Catherine Dumont
TIC-005727;CLI-02345;;Agence;Produit défectueux;haute;2026-05-21;2026-05-22;27;1;Léa Durand
TIC-005728;CLI-02174;CTC-004447;Formulaire web;Demande d’information;basse;2024-01-26;;;;Catherine Dumont
TIC-005729;CLI-00263;;Téléphone;Livraison;normale;2024-02-22;2024-02-23;36;5;Vincent Richard
TIC-005730;CLI-00990;CTC-002399;Formulaire web;Produit défectueux;normale;2025-04-22;2025-04-24;59;3;Virginie Henry
TIC-005731;CLI-01923;CTC-002454;Courriel;Livraison;haute;2025-03-21;2025-03-24;72;5;Alexandre Chevalier
TIC-005732;CLI-01341;CTC-006156;Agence;Produit défectueux;normale;2025-02-22;2025-02-22;11;4;Franck Lefebvre
TIC-005733;CLI-00888;CTC-001524;Téléphone;Livraison;haute;2024-10-02;2024-10-02;23;5;Thomas Morel
TIC-005734;CLI-01106;;Agence;Retour;normale;2024-10-06;2024-10-06;8;4;Nathalie Michel
TIC-005735;CLI-02399;CTC-002653;Agence;Demande d’information;haute;2025-10-17;2025-10-17;4;3;Julie Dubois
TIC-005736;CLI-02260;CTC-006322;Téléphone;Facturation;normale;2024-06-26;2024-06-28;49;5;Vincent Richard
TIC-005737;CLI-00997;CTC-002378;Téléphone;Livraison;normale;2026-01-21;2026-01-21;19;4;Manon Michel
TIC-005738;CLI-00437;;Formulaire web;Demande d’information;basse;2023-12-03;2023-12-04;29;5;Nathalie Michel
TIC-005739;CLI-00719;;Formulaire web;Livraison;normale;2024-12-08;2024-12-10;53;2;Thomas Morel
TIC-005740;CLI-01610;CTC-005091;Téléphone;Produit défectueux;NORMALE;2025-02-11;;;;Catherine Chevalier
TIC-005741;CLI-02248;CTC-003484;Agence;Produit défectueux;normale;2025-10-12;2025-10-14;58;4;Catherine Chevalier
TIC-005742;CLI-00123;CTC-005685;Agence;Retour;critique;2026-05-30;2026-05-31;44;4;Julie Dubois
TIC-005743;CLI-00827;CTC-007654;Téléphone;Demande d’information;normale;2023-11-18;2023-11-20;70;4;Catherine Chevalier
TIC-005744;CLI-00525;CTC-002391;Téléphone;Réclamation;haute;2026-06-18;2026-06-19;39;5;Camille Bertrand
TIC-005745;CLI-00368;CTC-005262;Agence;Livraison;normale;2025-03-29;2025-03-30;41;4;Maxime Muller
TIC-005746;CLI-01288;CTC-001207;Agence;Demande d’information;normale;2026-06-18;2026-06-18;1;2;Catherine Chevalier
TIC-005747;CLI-01032;;Téléphone;Réclamation;basse;2024-06-25;2024-06-27;54;3;Virginie Henry
TIC-005748;CLI-01268;;Téléphone;Livraison;normale;2025-03-25;2025-03-25;1;5;Catherine Chevalier
TIC-005749;CLI-01513;CTC-000878;Téléphone;Facturation;normale;2026-03-31;2026-03-31;1;4;Alain Morel
TIC-005750;CLI-02282;;Agence;Réclamation;haute;2024-01-21;2024-01-21;11;5;Alain Morel
TIC-005751;CLI-02287;CTC-006786;Agence;Produit défectueux;basse;2025-01-03;2025-01-03;12;5;Thomas Morel
