id_ligne;id_commande;id_produit;libelle_produit;quantite;prix_unitaire;remise_pct;montant_ligne
LIG-0053626;CMD-021644;PRD-0026;Protection compact;22;14.12;0;310.64
LIG-0053627;CMD-021644;PRD-0160;Périphérique compact;1;493.39;10;444.05
LIG-0053628;CMD-021644;PRD-0032;Bureau premium;1;517.88;0;517.88
LIG-0053629;CMD-021644;PRD-0077;Électroportatif premium;11;147.99;0;1627.89
LIG-0053630;CMD-021645;PRD-0064;Classement économique;6;17.73;0;106.38
LIG-0053631;CMD-021645;PRD-0126;Carton économique;4;37.56;5;142.73
LIG-0053632;CMD-021646;PRD-0057;Nettoyage compact;1;16.81;0;16.81
LIG-0053633;CMD-021646;PRD-0115;Siège grand format;1;121.28;0;121.28
LIG-0053634;CMD-021646;PRD-0072;Film recyclé;10;36.87;0;368.7
LIG-0053635;CMD-021646;PRD-0113;Main professionnel;1;272.38;0;272.38
LIG-0053636;CMD-021647;PRD-0020;Périphérique recyclé;18;0;15;0
LIG-0053637;CMD-021648;PRD-0053;Bureau grand format;19;299.81;0;5696.39
LIG-0053638;CMD-021648;PRD-0125;Bureau compact;3;471.82;0;1415.46
LIG-0053639;CMD-021648;PRD-0131;Film recyclé;13;14.54;0;189.02
LIG-0053640;CMD-021649;PRD-0147;Papier économique;5;4.13;0;20.65
LIG-0053641;CMD-021649;PRD-0113;Main professionnel;15;272.38;0;4085.7
LIG-0053642;CMD-021649;PRD-0162;Mesure compact;14;425.65;0;5959.1
LIG-0053643;CMD-021650;PRD-0079;Rangement premium;1;734.76;0;734.76
LIG-0053644;CMD-021650;PRD-0170;Film premium;1;26.78;0;26.78
LIG-0053645;CMD-021650;PRD-0147;Papier économique;1;4.13;0;4.13
LIG-0053646;CMD-021651;PRD-0012;Consommable standard;21;432.89;0;9090.69
LIG-0053647;CMD-021651;PRD-0176;Hygiène économique;15;59.86;0;897.9
LIG-0053648;CMD-021651;PRD-0014;Nettoyage économique;1;34.88;20;27.9
LIG-0053649;CMD-021652;PRD-0025;Écriture compact;10;15.91;5;151.14
LIG-0053650;CMD-021652;PRD-0159;Consommable économique;5;276.27;0;1381.35
LIG-0053651;CMD-021653;PRD-0001;Rangement grand format;24;603.89;20;12470.24
LIG-0053652;CMD-021654;PRD-0157;Hygiène renforcé;17;81.39;0;1383.63
LIG-0053653;CMD-021654;PRD-0051;Électroportatif premium;14;292.9;0;4100.6
LIG-0053654;CMD-021654;PRD-0090;Écriture renforcé;10;25.08;0;250.8
LIG-0053655;CMD-021655;PRD-0179;Consommable grand format;1;369.05;0;369.05
LIG-0053656;CMD-021655;PRD-0134;Bureau compact;21;627.92;0;13186.32
LIG-0053657;CMD-021655;PRD-0165;Mesure renforcé;1;260.45;0;260.45
LIG-0053658;CMD-021656;PRD-0140;Périphérique recyclé;2;577.61;0;1155.22
LIG-0053659;CMD-021657;PRD-0099;Film renforcé;3;20.67;0;62.01
LIG-0053660;CMD-021657;PRD-0110;Mesure renforcé;5;142.33;20;569.32
LIG-0053661;CMD-021658;PRD-0152;Consommable recyclé;15;530.77;0;7961.55
LIG-0053662;CMD-021659;PRD-0157;Hygiène renforcé;14;81.39;0;1139.46
LIG-0053663;CMD-021659;PRD-0180;Siège grand format;4;382.49;0;1529.96
LIG-0053664;CMD-021659;PRD-0176;Hygiène économique;1;59.86;5;56.87
LIG-0053665;CMD-021660;PRD-0089;Main professionnel;1;94.19;0;94.19
LIG-0053666;CMD-021660;PRD-0171;Main compact;5;204.21;0;1021.05
LIG-0053667;CMD-021661;PRD-0119;Mesure recyclé;1;358.78;0;358.78
LIG-0053668;CMD-021661;PRD-0132;Écriture standard;7;2.36;0;16.52
LIG-0053669;CMD-021662;PRD-0102;Bureau standard;6;340.64;0;2043.84
LIG-0053670;CMD-021663;PRD-0093;Film premium;1;33.18;0;33.18
LIG-0053671;CMD-021663;PRD-0107;Consommable grand format;2;1385.27;0;2770.54
LIG-0053672;CMD-021663;PRD-0007;Périphérique standard;1;1276.11;0;1276.11
LIG-0053673;CMD-021663;PRD-0008;Rangement premium;3;461.47;15;1176.75
LIG-0053674;CMD-021664;PRD-0078;Classement grand format;11;2.37;20;20.86
LIG-0053675;CMD-021665;PRD-0176;Hygiène économique;1;59.86;0;59.86
LIG-0053676;CMD-021665;PRD-0083;Écriture renforcé;1;26.72;0;26.72
LIG-0053677;CMD-021665;PRD-0070;Mesure standard;3;348.54;0;1045.62
LIG-0053678;CMD-021665;PRD-0119;Mesure recyclé;5;358.78;15;1524.81
LIG-0053679;CMD-021665;PRD-0155;Palette compact;13;27.98;0;363.74
LIG-0053680;CMD-021666;PRD-0133;Carton standard;1;16.73;0;16.73
LIG-0053681;CMD-021667;PRD-0032;Bureau premium;8;517.88;0;4143.04
LIG-0053682;CMD-021667;PRD-0041;Main renforcé;1;369.33;20;295.46
LIG-0053683;CMD-021667;PRD-0071;Périphérique économique;1;1370.97;10;1233.87
LIG-0053684;CMD-021668;PRD-0056;Électroportatif standard;17;117.95;0;2005.15
LIG-0053685;CMD-021668;PRD-0036;Rangement grand format;4;419.56;0;1678.24
LIG-0053686;CMD-021668;PRD-0076;Classement économique;21;18.64;0;391.44
LIG-0053687;CMD-021668;PRD-0003;Mesure standard;6;522.66;0;3135.96
LIG-0053688;CMD-021669;PRD-0056;Électroportatif standard;16;117.95;0;1887.2
LIG-0053689;CMD-021669;PRD-0044;Siège grand format;5;914.38;0;4571.9
LIG-0053690;CMD-021670;PRD-0015;Papier premium;10;25.04;0;250.4
LIG-0053691;CMD-021670;PRD-0160;Périphérique compact;8;493.39;5;3749.76
LIG-0053692;CMD-021670;PRD-0054;Main renforcé;5;260.86;0;1304.3
LIG-0053693;CMD-021671;PRD-0021;Film professionnel;11;31.13;0;342.43
LIG-0053694;CMD-021672;PRD-0049;Nettoyage professionnel;22;27.78;0;611.16
LIG-0053695;CMD-021672;PRD-0075;Classement renforcé;1;5.19;0;5.19
LIG-0053696;CMD-021673;PRD-0177;Nettoyage premium;1;103.15;0;103.15
LIG-0053697;CMD-021673;PRD-0035;Classement compact;1;29.18;20;23.34
LIG-0053698;CMD-021674;PRD-0044;Siège grand format;1;914.38;0;914.38
LIG-0053699;CMD-021674;PRD-0014;Nettoyage économique;7;34.88;0;244.16
LIG-0053700;CMD-021674;PRD-0096;Électroportatif premium;15;14.07;0;211.05
LIG-0053701;CMD-021674;PRD-0082;Main grand format;7;272.98;0;1910.86
LIG-0053702;CMD-021674;PRD-0109;Hygiène professionnel;5;34.75;0;173.75
LIG-0053703;CMD-021675;PRD-0058;Nettoyage premium;7;22.04;0;154.28
LIG-0053704;CMD-021675;PRD-0043;Carton renforcé;18;7.59;20;109.3
LIG-0053705;CMD-021676;PRD-0147;Papier économique;15;4.13;0;61.95
LIG-0053706;CMD-021677;PRD-0058;Nettoyage premium;9;22.04;0;198.36
LIG-0053707;CMD-021678;PRD-0141;Hygiène compact;9;32.54;0;292.86
LIG-0053708;CMD-021679;PRD-0126;Carton économique;13;37.56;0;488.28
LIG-0053709;CMD-021680;PRD-0100;Périphérique compact;17;768.68;0;13067.56
LIG-0053710;CMD-021680;PRD-0011;Siège professionnel;1;397.13;15;337.56
LIG-0053711;CMD-021681;PRD-0061;Nettoyage grand format;9;92.93;0;836.37
LIG-0053712;CMD-021682;PRD-0131;Film recyclé;4;14.54;0;58.16
LIG-0053713;CMD-021682;PRD-0073;Périphérique professionnel;11;1490.22;0;16392.42
LIG-0053714;CMD-021682;PRD-0061;Nettoyage grand format;2;92.93;0;239.05
LIG-0053715;CMD-021682;PRD-0173;Électroportatif professionnel;4;20.89;0;83.56
LIG-0053716;CMD-021682;PRD-0050;Bureau standard;1;308.09;10;277.28
LIG-0053717;CMD-021683;PRD-0100;Périphérique compact;21;768.68;0;16142.28
LIG-0053718;CMD-021683;PRD-0104;Protection renforcé;3;7.67;0;23.01
LIG-0053719;CMD-021684;PRD-0117;Hygiène professionnel;1;89.98;10;80.98
LIG-0053720;CMD-021684;PRD-0135;Protection recyclé;13;79.53;0;1033.89
LIG-0053721;CMD-021684;PRD-0068;Carton économique;1;4.47;10;4.02
LIG-0053722;CMD-021684;PRD-0064;Classement économique;3;17.73;15;45.21
LIG-0053723;CMD-021684;PRD-0132;Écriture standard;12;2.36;0;28.32
LIG-0053724;CMD-021684;PRD-0040;Film standard;6;24.86;20;119.33
LIG-0053725;CMD-021685;PRD-0054;Main renforcé;12;260.86;0;3130.32
LIG-0053726;CMD-021686;PRD-0111;Classement standard;1;21.78;5;20.69
LIG-0053727;CMD-021686;PRD-0005;Film premium;6;17.88;10;96.55
LIG-0053728;CMD-021686;PRD-0179;Consommable grand format;9;369.05;0;3321.45
LIG-0053729;CMD-021687;PRD-0009;Réseau compact;17;483.76;0;8223.92
LIG-0053730;CMD-021687;PRD-0178;Bureau compact;11;407.96;0;4487.56
LIG-0053731;CMD-021688;PRD-0029;Électroportatif premium;6;0;0;0
LIG-0053732;CMD-021688;PRD-0176;Hygiène économique;1;59.86;0;59.86
LIG-0053733;CMD-021688;PRD-0155;Palette compact;12;27.98;0;335.76
LIG-0053734;CMD-021689;PRD-0007;Périphérique standard;2;1276.11;0;2552.22
LIG-0053735;CMD-021689;PRD-0050;Bureau standard;4;308.09;0;1232.36
LIG-0053736;CMD-021689;PRD-0128;Électroportatif économique;3;185.02;0;555.06
LIG-0053737;CMD-021690;PRD-0166;Main renforcé;5;243.67;0;1218.35
LIG-0053738;CMD-021691;PRD-0133;Carton standard;10;16.73;0;167.3
LIG-0053739;CMD-021691;PRD-0037;Protection grand format;9;61.86;0;556.74
LIG-0053740;CMD-021692;PRD-0100;Périphérique compact;1;768.68;0;768.68
LIG-0053741;CMD-021693;PRD-0021;Film professionnel;2;31.13;15;52.92
LIG-0053742;CMD-021693;PRD-0130;Carton professionnel;1;9.94;0;9.94
LIG-0053743;CMD-021694;PRD-0117;Hygiène professionnel;4;89.98;0;359.92
LIG-0053744;CMD-021694;PRD-0137;Électroportatif économique;1;599.46;0;599.46
LIG-0053745;CMD-021695;PRD-0024;Protection économique;11;91.05;0;1001.55
LIG-0053746;CMD-021696;PRD-0161;Siège recyclé;1;216.91;0;216.91
LIG-0053747;CMD-021696;PRD-0093;Film premium;3;33.18;0;99.54
LIG-0053748;CMD-021696;PRD-0022;Classement standard;12;4.05;0;48.6
LIG-0053749;CMD-021697;PRD-0156;Consommable premium;4;1310.31;20;4192.99
LIG-0053750;CMD-021697;PRD-0077;Électroportatif premium;20;147.99;0;2959.8
LIG-0053751;CMD-021697;PRD-0148;Écriture compact;1;5.55;15;4.72
LIG-0053752;CMD-021697;PRD-0169;Mesure premium;9;46.72;15;357.41
LIG-0053753;CMD-021697;PRD-0079;Rangement premium;1;734.76;0;734.76
LIG-0053754;CMD-021698;PRD-0057;Nettoyage compact;1;16.81;10;15.13
LIG-0053755;CMD-021698;PRD-0152;Consommable recyclé;15;530.77;0;7961.55
LIG-0053756;CMD-021698;PRD-0093;Film premium;1;33.18;0;33.18
LIG-0053757;CMD-021698;PRD-0161;Siège recyclé;2;216.91;0;433.82
LIG-0053758;CMD-021698;PRD-0139;Classement grand format;3;10.37;0;31.11
LIG-0053759;CMD-021698;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0053760;CMD-021699;PRD-0032;Bureau premium;14;517.88;0;7250.32
LIG-0053761;CMD-021699;PRD-0111;Classement standard;8;21.78;0;174.24
LIG-0053762;CMD-021700;PRD-0058;Nettoyage premium;1;22.04;0;22.04
LIG-0053763;CMD-021700;PRD-0078;Classement grand format;1;2.37;0;2.37
LIG-0053764;CMD-021701;PRD-0168;Palette premium;6;34.74;0;208.44
LIG-0053765;CMD-021701;PRD-0144;Réseau professionnel;13;1782.85;0;23177.05
LIG-0053766;CMD-021701;PRD-0010;Main renforcé;5;222.39;10;1000.75
LIG-0053767;CMD-021702;PRD-0143;Consommable standard;1;212.9;10;191.61
LIG-0053768;CMD-021703;PRD-0095;Palette standard;7;25.99;0;181.93
LIG-0053769;CMD-021704;PRD-0042;Carton renforcé;11;4.52;0;49.72
LIG-0053770;CMD-021704;PRD-0088;Hygiène professionnel;1;97.96;0;97.96
LIG-0053771;CMD-021704;PRD-0063;Nettoyage renforcé;1;86.74;5;82.4
LIG-0053772;CMD-021705;PRD-0082;Main grand format;10;272.98;0;2729.8
LIG-0053773;CMD-021705;PRD-0071;Périphérique économique;3;1370.97;0;4112.91
LIG-0053774;CMD-021706;PRD-0171;Main compact;7;204.21;0;1429.47
LIG-0053775;CMD-021706;PRD-0141;Hygiène compact;1;32.54;0;32.54
LIG-0053776;CMD-021707;PRD-0072;Film recyclé;22;36.87;0;811.14
LIG-0053777;CMD-021707;PRD-0099;Film renforcé;4;20.67;0;82.68
LIG-0053778;CMD-021708;PRD-0120;Hygiène standard;1;8.56;0;8.56
LIG-0053779;CMD-021708;PRD-0145;Siège professionnel;5;221.36;0;1106.8
LIG-0053780;CMD-021709;PRD-0070;Mesure standard;1;348.54;0;348.54
LIG-0053781;CMD-021709;PRD-0080;Main économique;11;533.87;0;5872.57
LIG-0053782;CMD-021709;PRD-0172;Rangement recyclé;1;502.43;0;502.43
LIG-0053783;CMD-021710;PRD-0116;Classement grand format;6;8.02;0;53.2
LIG-0053784;CMD-021710;PRD-0158;Bureau renforcé;7;449.01;0;3143.07
LIG-0053785;CMD-021710;PRD-0077;Électroportatif premium;15;147.99;10;1997.87
LIG-0053786;CMD-021710;PRD-0135;Protection recyclé;13;79.53;0;1033.89
LIG-0053787;CMD-021711;PRD-0040;Film standard;15;24.86;0;372.9
LIG-0053788;CMD-021711;PRD-0054;Main renforcé;19;260.86;0;4956.34
LIG-0053789;CMD-021711;PRD-0001;Rangement grand format;7;603.89;0;4227.23
LIG-0053790;CMD-021712;PRD-0158;Bureau renforcé;1;449.01;0;449.01
LIG-0053791;CMD-021712;PRD-0007;Périphérique standard;3;1276.11;0;3828.33
LIG-0053792;CMD-021712;PRD-0092;Nettoyage standard;4;66.06;0;264.24
LIG-0053793;CMD-021712;PRD-0018;Siège standard;5;484.37;0;2421.85
LIG-0053794;CMD-021713;PRD-0098;Classement renforcé;1;7.78;0;7.78
LIG-0053795;CMD-021713;PRD-0052;Réseau premium;5;284.48;0;1422.4
LIG-0053796;CMD-021713;PRD-0110;Mesure renforcé;9;142.33;0;1280.97
LIG-0053797;CMD-021714;PRD-0089;Main professionnel;11;94.19;0;1036.09
LIG-0053798;CMD-021714;PRD-0035;Classement compact;16;29.18;0;608.45
LIG-0053799;CMD-021715;PRD-0052;Réseau premium;4;284.48;0;1137.92
LIG-0053800;CMD-021716;PRD-0077;Électroportatif premium;8;147.99;0;1183.92
LIG-0053801;CMD-021716;PRD-0078;Classement grand format;1;2.37;0;2.37
LIG-0053802;CMD-021716;PRD-0166;Main renforcé;7;243.67;0;1705.69
LIG-0053803;CMD-021717;PRD-0106;Palette économique;1;20.34;20;16.27
LIG-0053804;CMD-021717;PRD-0065;Écriture compact;7;9.13;0;63.91
LIG-0053805;CMD-021717;PRD-0110;Mesure renforcé;3;142.33;0;426.99
LIG-0053806;CMD-021718;PRD-0091;Électroportatif standard;1;199.24;0;199.24
LIG-0053807;CMD-021718;PRD-0051;Électroportatif premium;10;292.9;0;2929
LIG-0053808;CMD-021719;PRD-0023;Nettoyage compact;10;109.63;0;1096.3
LIG-0053809;CMD-021719;PRD-0073;Périphérique professionnel;13;1490.22;0;19372.86
LIG-0053810;CMD-021720;PRD-0110;Mesure renforcé;11;142.33;0;1565.63
LIG-0053811;CMD-021720;PRD-0125;Bureau compact;2;471.82;0;943.64
LIG-0053812;CMD-021720;PRD-0150;Main renforcé;3;93.49;0;280.47
LIG-0053813;CMD-021720;PRD-0009;Réseau compact;14;483.76;0;6772.64
LIG-0053814;CMD-021721;PRD-0100;Périphérique compact;13;768.68;15;8493.91
LIG-0053815;CMD-021722;PRD-0015;Papier premium;7;25.04;0;175.28
LIG-0053816;CMD-021722;PRD-0026;Protection compact;11;14.12;0;155.32
LIG-0053817;CMD-021723;PRD-0036;Rangement grand format;14;419.56;0;5873.84
LIG-0053818;CMD-021723;PRD-0127;Périphérique recyclé;20;1658.24;0;33164.8
LIG-0053819;CMD-021724;PRD-0024;Protection économique;9;91.05;0;819.45
LIG-0053820;CMD-021724;PRD-0023;Nettoyage compact;19;109.63;0;2082.97
LIG-0053821;CMD-021725;PRD-0111;Classement standard;1;21.78;0;21.78
LIG-0053822;CMD-021725;PRD-0124;Consommable renforcé;15;807.68;0;12115.2
LIG-0053823;CMD-021726;PRD-0080;Main économique;7;533.87;0;3737.09
LIG-0053824;CMD-021726;PRD-0152;Consommable recyclé;3;530.77;0;1592.31
LIG-0053825;CMD-021727;PRD-0125;Bureau compact;15;471.82;0;7077.3
LIG-0053826;CMD-021728;PRD-0034;Classement compact;5;19.92;0;99.6
LIG-0053827;CMD-021728;PRD-0130;Carton professionnel;4;9.94;0;39.76
LIG-0053828;CMD-021729;PRD-0139;Classement grand format;1;10.37;10;11.96
LIG-0053829;CMD-021730;PRD-0038;Film renforcé;1;28.5;10;25.65
LIG-0053830;CMD-021730;PRD-0028;Écriture économique;8;25.16;0;201.28
LIG-0053831;CMD-021730;PRD-0082;Main grand format;13;272.98;0;3548.74
LIG-0053832;CMD-021730;PRD-0108;Mesure recyclé;2;429.07;5;815.23
LIG-0053833;CMD-021730;PRD-0023;Nettoyage compact;16;109.63;0;1754.08
LIG-0053834;CMD-021731;PRD-0079;Rangement premium;1;734.76;0;734.76
LIG-0053835;CMD-021731;PRD-0021;Film professionnel;5;31.13;0;155.65
LIG-0053836;CMD-021732;PRD-0143;Consommable standard;3;212.9;0;638.7
LIG-0053837;CMD-021732;PRD-0084;Carton renforcé;4;21.84;0;87.36
LIG-0053838;CMD-021733;PRD-0133;Carton standard;12;16.73;10;180.68
LIG-0053839;CMD-021733;PRD-0169;Mesure premium;19;46.72;0;887.68
LIG-0053840;CMD-021734;PRD-0050;Bureau standard;14;308.09;20;3450.61
LIG-0053841;CMD-021735;PRD-0142;Film premium;4;14.13;15;48.04
LIG-0053842;CMD-021736;PRD-0097;Consommable grand format;11;65.95;0;725.45
LIG-0053843;CMD-021736;PRD-0164;Électroportatif recyclé;3;76.3;0;228.9
LIG-0053844;CMD-021737;PRD-0117;Hygiène professionnel;14;89.98;0;1259.72
LIG-0053845;CMD-021737;PRD-0053;Bureau grand format;1;299.81;0;299.81
LIG-0053846;CMD-021737;PRD-0130;Carton professionnel;5;9.94;5;47.22
LIG-0053847;CMD-021738;PRD-0137;Électroportatif économique;1;599.46;0;599.46
LIG-0053848;CMD-021738;PRD-0042;Carton renforcé;10;4.52;0;45.2
LIG-0053849;CMD-021739;PRD-0106;Palette économique;2;20.34;0;40.68
LIG-0053850;CMD-021739;PRD-0107;Consommable grand format;9;1385.27;0;12467.43
LIG-0053851;CMD-021739;PRD-0129;Film économique;13;32.32;0;420.16
LIG-0053852;CMD-021739;PRD-0034;Classement compact;14;19.92;0;278.88
LIG-0053853;CMD-021739;PRD-0151;Main recyclé;16;124.66;0;1994.56
LIG-0053854;CMD-021740;PRD-0009;Réseau compact;1;483.76;0;483.76
LIG-0053855;CMD-021740;PRD-0068;Carton économique;1;4.47;20;3.58
LIG-0053856;CMD-021740;PRD-0133;Carton standard;13;16.73;20;173.99
LIG-0053857;CMD-021740;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0053858;CMD-021740;PRD-0031;Bureau compact;13;0;0;0
LIG-0053859;CMD-021741;PRD-0052;Réseau premium;17;284.48;0;4836.16
LIG-0053860;CMD-021742;PRD-0068;Carton économique;4;4.47;20;14.3
LIG-0053861;CMD-021742;PRD-0139;Classement grand format;16;10.37;5;157.62
LIG-0053862;CMD-021743;PRD-0094;Protection grand format;13;34.3;0;445.9
LIG-0053863;CMD-021743;PRD-0132;Écriture standard;6;2.36;0;14.16
LIG-0053864;CMD-021744;PRD-0045;Carton compact;2;25.31;0;50.62
LIG-0053865;CMD-021745;PRD-0142;Film premium;14;14.13;0;197.82
LIG-0053866;CMD-021745;PRD-0071;Périphérique économique;1;1370.97;0;1370.97
LIG-0053867;CMD-021745;PRD-0059;Écriture renforcé;8;23.3;0;186.4
LIG-0053868;CMD-021745;PRD-0024;Protection économique;1;91.05;0;91.05
LIG-0053869;CMD-021746;PRD-0045;Carton compact;9;25.31;0;227.79
LIG-0053870;CMD-021746;PRD-0119;Mesure recyclé;2;358.78;0;717.56
LIG-0053871;CMD-021747;PRD-0113;Main professionnel;1;272.38;0;272.38
LIG-0053872;CMD-021747;PRD-0135;Protection recyclé;10;79.53;0;795.3
LIG-0053873;CMD-021747;PRD-0008;Rangement premium;7;461.47;0;3230.29
LIG-0053874;CMD-021747;PRD-0173;Électroportatif professionnel;15;20.89;0;313.35
LIG-0053875;CMD-021747;PRD-0076;Classement économique;7;18.64;0;130.48
LIG-0053876;CMD-021748;PRD-0077;Électroportatif premium;11;147.99;0;1627.89
LIG-0053877;CMD-021748;PRD-0106;Palette économique;1;20.34;20;16.27
LIG-0053878;CMD-021748;PRD-0146;Hygiène recyclé;14;67.78;0;948.92
LIG-0053879;CMD-021748;PRD-0124;Consommable renforcé;16;807.68;0;12922.88
LIG-0053880;CMD-021749;PRD-0155;Palette compact;2;27.98;0;55.96
LIG-0053881;CMD-021749;PRD-0119;Mesure recyclé;1;358.78;0;358.78
LIG-0053882;CMD-021750;PRD-0122;Nettoyage compact;1;24.86;5;23.62
LIG-0053883;CMD-021750;PRD-0036;Rangement grand format;16;419.56;0;6712.96
LIG-0053884;CMD-021751;PRD-0006;Film standard;3;30.94;0;92.82
LIG-0053885;CMD-021751;PRD-0052;Réseau premium;15;284.48;0;4267.2
LIG-0053886;CMD-021751;PRD-0059;Écriture renforcé;12;23.3;0;279.6
LIG-0053887;CMD-021751;PRD-0156;Consommable premium;1;1310.31;20;1048.25
LIG-0053888;CMD-021751;PRD-0171;Main compact;23;204.21;15;3992.31
LIG-0053889;CMD-021752;PRD-0061;Nettoyage grand format;1;92.93;0;92.93
LIG-0053890;CMD-021752;PRD-0071;Périphérique économique;19;1370.97;10;23443.59
LIG-0053891;CMD-021753;PRD-0160;Périphérique compact;1;493.39;0;493.39
LIG-0053892;CMD-021753;PRD-0030;Réseau renforcé;6;436.15;0;2616.9
LIG-0053893;CMD-021754;PRD-0009;Réseau compact;5;483.76;0;2418.8
LIG-0053894;CMD-021754;PRD-0083;Écriture renforcé;7;26.72;0;187.04
LIG-0053895;CMD-021755;PRD-0109;Hygiène professionnel;3;34.75;0;104.25
LIG-0053896;CMD-021755;PRD-0167;Bureau économique;8;380.04;0;3040.32
LIG-0053897;CMD-021755;PRD-0143;Consommable standard;4;212.9;0;851.6
LIG-0053898;CMD-021755;PRD-0084;Carton renforcé;14;21.84;0;305.76
LIG-0053899;CMD-021756;PRD-0114;Mesure recyclé;7;141.07;0;987.49
LIG-0053900;CMD-021756;PRD-0179;Consommable grand format;11;369.05;0;4059.55
LIG-0053901;CMD-021756;PRD-0081;Nettoyage standard;16;19.45;0;311.2
LIG-0053902;CMD-021756;PRD-0148;Écriture compact;8;5.55;0;44.4
LIG-0053903;CMD-021756;PRD-0072;Film recyclé;1;36.87;0;36.87
LIG-0053904;CMD-021757;PRD-0090;Écriture renforcé;1;25.08;0;25.08
LIG-0053905;CMD-021758;PRD-0161;Siège recyclé;12;216.91;15;2212.48
LIG-0053906;CMD-021759;PRD-0165;Mesure renforcé;1;260.45;0;260.45
LIG-0053907;CMD-021759;PRD-0084;Carton renforcé;1;21.84;0;21.84
LIG-0053908;CMD-021759;PRD-0119;Mesure recyclé;9;358.78;20;2583.22
LIG-0053909;CMD-021759;PRD-0058;Nettoyage premium;4;22.04;0;88.16
LIG-0053910;CMD-021760;PRD-0050;Bureau standard;10;308.09;0;3080.9
LIG-0053911;CMD-021761;PRD-0002;Rangement professionnel;1;224.1;0;224.1
LIG-0053912;CMD-021761;PRD-0080;Main économique;16;533.87;0;8541.92
LIG-0053913;CMD-021761;PRD-0155;Palette compact;7;27.98;0;195.86
LIG-0053914;CMD-021761;PRD-0115;Siège grand format;7;121.28;0;848.96
LIG-0053915;CMD-021762;PRD-0167;Bureau économique;11;380.04;20;3344.35
LIG-0053916;CMD-021762;PRD-0013;Protection économique;5;36.28;0;181.4
LIG-0053917;CMD-021762;PRD-0025;Écriture compact;1;15.91;0;15.91
LIG-0053918;CMD-021762;PRD-0075;Classement renforcé;6;5.19;0;31.14
LIG-0053919;CMD-021763;PRD-0172;Rangement recyclé;1;502.43;20;401.94
LIG-0053920;CMD-021763;PRD-0029;Électroportatif premium;7;0;0;0
LIG-0053921;CMD-021763;PRD-0029;Électroportatif premium;16;0;5;0
LIG-0053922;CMD-021763;PRD-0098;Classement renforcé;13;7.78;0;101.14
LIG-0053923;CMD-021764;PRD-0003;Mesure standard;21;522.66;0;10975.86
LIG-0053924;CMD-021764;PRD-0098;Classement renforcé;10;7.78;5;73.91
LIG-0053925;CMD-021764;PRD-0157;Hygiène renforcé;1;81.39;0;81.39
LIG-0053926;CMD-021765;PRD-0062;Bureau recyclé;5;562.7;0;2813.5
LIG-0053927;CMD-021765;PRD-0126;Carton économique;11;37.56;20;330.53
LIG-0053928;CMD-021765;PRD-0002;Rangement professionnel;8;224.1;0;1792.8
LIG-0053929;CMD-021766;PRD-0024;Protection économique;1;91.05;0;91.05
LIG-0053930;CMD-021767;PRD-0006;Film standard;15;30.94;0;464.1
LIG-0053931;CMD-021767;PRD-0084;Carton renforcé;12;21.84;5;248.98
LIG-0053932;CMD-021767;PRD-0132;Écriture standard;8;2.36;0;18.88
LIG-0053933;CMD-021767;PRD-0127;Périphérique recyclé;11;1658.24;0;18240.64
LIG-0053934;CMD-021767;PRD-0167;Bureau économique;4;380.04;15;1292.14
LIG-0053935;CMD-021768;PRD-0176;Hygiène économique;9;59.86;15;457.93
LIG-0053936;CMD-021768;PRD-0008;Rangement premium;1;461.47;0;461.47
LIG-0053937;CMD-021769;PRD-0010;Main renforcé;22;222.39;10;4403.32
LIG-0053938;CMD-021769;PRD-0131;Film recyclé;20;14.54;5;276.26
LIG-0053939;CMD-021770;PRD-0066;Main compact;5;567.84;0;2839.2
LIG-0053940;CMD-021771;PRD-0087;Palette économique;20;2.84;0;56.8
LIG-0053941;CMD-021772;PRD-0130;Carton professionnel;8;9.94;15;67.59
LIG-0053942;CMD-021772;PRD-0051;Électroportatif premium;7;292.9;20;1640.24
LIG-0053943;CMD-021773;PRD-0127;Périphérique recyclé;14;1658.24;20;18572.29
LIG-0053944;CMD-021773;PRD-0052;Réseau premium;15;284.48;0;4267.2
LIG-0053945;CMD-021774;PRD-0090;Écriture renforcé;11;25.08;0;275.88
