id_facture;numero;id_commande;id_client;date_facture;date_echeance;date_reglement;montant_ht;montant_ttc;statut_reglement;mode_reglement
FAC-017698;FAC-2025-017698;CMD-018451;CLI-00520;2025-12-31;2026-01-30;2026-01-27;807.68;969.22;payée;Carte
FAC-017699;FAC-2026-017699;CMD-018452;CLI-00389;2026-01-01;2026-01-31;2026-01-23;155.99;187.19;payée;Carte
FAC-017700;FAC-2026-017700;CMD-018453;CLI-02073;2026-01-07;2026-02-06;2026-01-21;1731.88;2078.26;payée;Carte
FAC-017701;FAC-2026-017701;CMD-018455;CLI-02009;2026-01-06;2026-02-05;2026-01-22;7382.42;8858.9;payée;Chèque
FAC-017702;FAC-2026-017702;CMD-018456;CLI-01288;2026-01-18;2026-02-17;2026-01-30;24131.28;28957.54;payée;Prélèvement
FAC-017703;FAC-2026-017703;CMD-018457;CLI-00236;2026-01-05;2026-02-04;2026-03-21;6236.78;7484.14;payée;Prélèvement
FAC-017704;FAC-2026-017704;CMD-018458;CLI-02353;2026-01-02;2026-02-01;;8134.76;9761.71;en retard;Chèque
FAC-017705;FAC-2026-017705;CMD-018459;CLI-00027;2026-01-02;2026-02-01;2026-01-25;668.14;801.77;payée;Carte
FAC-017706;FAC-2026-017706;CMD-018460;CLI-01858;2026-01-15;2026-02-14;2026-01-26;36.92;44.3;payée;Chèque
FAC-017707;FAC-2026-017707;CMD-018461;CLI-00019;2026-01-17;2026-02-16;;527.6;633.12;en retard;Carte
FAC-017708;FAC-2026-017708;CMD-018462;CLI-01419;2026-01-09;2026-02-08;;2222.46;2666.95;en retard;Prélèvement
FAC-017709;FAC-2026-017709;CMD-018464;CLI-02463;2026-01-08;2026-02-07;2026-03-16;7157.71;8589.25;payée;Prélèvement
FAC-017710;FAC-2026-017710;CMD-018465;CLI-02247;2026-01-08;2026-02-07;2026-01-24;5110.93;6133.12;payée;Prélèvement
FAC-017711;FAC-2026-017711;CMD-018466;CLI-00692;2026-01-05;2026-02-04;2026-01-20;582.86;699.43;payée;Carte
FAC-017712;FAC-2026-017712;CMD-018467;CLI-01274;2026-01-18;2026-02-17;2026-04-26;1555.35;1866.42;payée;Prélèvement
FAC-017713;FAC-2026-017713;CMD-018468;CLI-01879;2026-01-08;2026-02-07;2026-01-29;7259.58;8711.5;payée;Prélèvement
FAC-017714;FAC-2026-017714;CMD-018469;CLI-01818;2026-01-08;2026-02-07;2026-01-29;174.78;209.74;payée;Prélèvement
FAC-017715;FAC-2026-017715;CMD-018470;CLI-00404;2026-01-11;2026-02-10;2026-01-28;159.39;191.27;payée;Chèque
FAC-017716;FAC-2025-017716;CMD-018471;CLI-02323;2025-12-30;2026-01-29;2026-01-29;33.18;39.82;payée;Chèque
FAC-017717;FAC-2026-017717;CMD-018473;CLI-00849;2026-01-07;2026-02-06;2026-02-01;212.9;255.48;payée;Carte
FAC-017718;FAC-2026-017718;CMD-018474;CLI-00865;2026-01-12;2026-02-11;2026-02-08;1766.3;2119.56;payée;Chèque
FAC-017719;FAC-2026-017719;CMD-018475;CLI-00774;2026-01-08;2026-02-07;2026-01-23;241.67;290;payée;Prélèvement
FAC-017720;FAC-2026-017720;CMD-018476;CLI-01776;2026-01-10;2026-02-09;2026-01-20;4326.35;5191.62;payée;Prélèvement
FAC-017721;FAC-2026-017721;CMD-018477;CLI-02183;2026-01-12;2026-02-11;2026-02-01;429.07;514.88;payée;Carte
FAC-017722;FAC-2026-017722;CMD-018478;CLI-00638;2026-01-18;2026-02-17;2026-02-05;18857.55;22629.06;payée;Prélèvement
FAC-017723;FAC-2026-017723;CMD-018479;CLI-00708;2026-01-03;2026-02-02;2026-02-08;951.82;1142.18;payée;Carte
FAC-017724;FAC-2026-017724;CMD-018480;CLI-02082;2026-01-07;2026-02-06;2026-02-02;4582.33;5498.8;payée;Prélèvement
FAC-017725;FAC-2026-017725;CMD-018481;CLI-01397;2026-01-15;2026-02-14;2026-02-25;16989.55;20387.46;payée;Chèque
FAC-017726;FAC-2026-017726;CMD-018482;CLI-01917;2026-01-04;2026-02-03;2026-01-29;687.33;824.8;payée;Virement
FAC-017727;FAC-2026-017727;CMD-018483;CLI-01534;2026-01-16;2026-02-15;2026-04-17;2023.92;2428.7;payée;Carte
FAC-017728;FAC-2026-017728;CMD-018484;CLI-00594;2026-01-10;2026-02-09;;290.27;348.32;en retard;Chèque
FAC-017729;FAC-2026-017729;CMD-018485;CLI-01429;2026-01-11;2026-02-10;2026-01-25;203.25;243.9;payée;Prélèvement
FAC-017730;FAC-2026-017730;CMD-018486;CLI-01543;2026-01-01;2026-01-31;2026-01-14;541.54;649.85;payée;Carte
FAC-017731;FAC-2025-017731;CMD-018487;CLI-00567;2025-12-31;2026-01-30;2026-01-19;539.1;646.92;payée;Chèque
FAC-017732;FAC-2026-017732;CMD-018488;CLI-01473;2026-01-18;2026-02-17;2026-02-17;6985.98;8383.18;payée;Chèque
FAC-017733;FAC-2026-017733;CMD-018489;CLI-00974;2026-01-04;2026-02-03;2026-01-14;2283.04;2739.65;payée;Chèque
FAC-017734;FAC-2026-017734;CMD-018490;CLI-00027;2026-01-06;2026-02-05;2026-02-13;9143.8;10972.56;payée;Virement
FAC-017735;FAC-2026-017735;CMD-018491;CLI-01282;2026-01-20;2026-02-19;2026-02-09;4834.28;5801.14;payée;Chèque
FAC-017736;FAC-2026-017736;CMD-018492;CLI-01434;2026-01-12;2026-02-11;2026-01-24;7676.94;9212.33;payée;Prélèvement
FAC-017737;FAC-2026-017737;CMD-018493;CLI-00092;2026-01-05;2026-02-04;2026-02-02;457.86;549.43;payée;Carte
FAC-017738;FAC-2026-017738;CMD-018494;CLI-02230;2026-01-01;2026-01-31;2026-01-29;3077.53;3693.04;payée;Prélèvement
FAC-017739;FAC-2026-017739;CMD-018495;CLI-00806;2026-01-14;2026-02-13;;7085.58;8502.7;en retard;Prélèvement
FAC-017740;FAC-2026-017740;CMD-018496;CLI-02047;2026-01-19;2026-02-18;2026-02-13;4388.72;5266.46;payée;Prélèvement
FAC-017741;FAC-2026-017741;CMD-018497;CLI-00593;2026-01-15;2026-02-14;2026-02-07;46354.1;55624.92;payée;Virement
FAC-017742;FAC-2026-017742;CMD-018498;CLI-00439;2026-01-01;2026-01-31;;23.3;27.96;en retard;Virement
FAC-017743;FAC-2026-017743;CMD-018499;CLI-00516;2026-01-12;2026-02-11;2026-02-04;6726.76;8072.11;payée;Chèque
FAC-017744;FAC-2026-017744;CMD-018500;CLI-00713;2026-01-07;2026-02-06;2026-01-26;1614.63;1937.56;payée;Prélèvement
FAC-017745;FAC-2026-017745;CMD-018501;CLI-00947;2026-01-19;2026-02-18;;37.95;45.54;en retard;Prélèvement
FAC-017746;FAC-2026-017746;CMD-018502;CLI-02372;2026-01-10;2026-02-09;2026-02-08;760.55;912.66;payée;Prélèvement
FAC-017747;FAC-2026-017747;CMD-018503;CLI-01785;2026-01-07;2026-02-06;2026-02-05;1547.18;1856.62;payée;Virement
FAC-017748;FAC-2026-017748;CMD-018504;CLI-01528;2026-01-03;2026-02-02;2026-01-15;928.69;1114.43;payée;Prélèvement
FAC-017749;FAC-2025-017749;CMD-018506;CLI-02286;2025-12-31;2026-01-30;2026-01-30;1725.4;2070.48;payée;Carte
FAC-017750;FAC-2026-017750;CMD-018507;CLI-01680;2026-01-01;2026-01-31;;681.02;817.22;en retard;Carte
FAC-017751;FAC-2026-017751;CMD-018508;CLI-02442;2026-01-12;2026-02-11;2026-03-20;2744.06;3292.87;payée;Carte
FAC-017752;FAC-2026-017752;CMD-018509;CLI-00149;2026-01-19;2026-02-18;2026-02-01;713.51;856.21;payée;Virement
FAC-017753;FAC-2026-017753;CMD-018510;CLI-01939;2026-01-19;2026-02-18;;10.07;12.08;en retard;Prélèvement
FAC-017754;FAC-2026-017754;CMD-018511;CLI-02255;2026-01-14;2026-02-13;;10550.36;12660.43;en retard;Carte
FAC-017755;FAC-2026-017755;CMD-018512;CLI-01743;2026-01-10;2026-02-09;2026-01-25;311.99;374.39;payée;Chèque
FAC-017756;FAC-2026-017756;CMD-018513;CLI-02416;2026-01-08;2026-02-07;2026-02-01;666.83;800.2;payée;Prélèvement
FAC-017757;FAC-2026-017757;CMD-018514;CLI-02283;2026-01-12;2026-02-11;2026-02-11;9579.77;11495.72;payée;Chèque
FAC-017758;FAC-2026-017758;CMD-018515;CLI-02137;2026-01-10;2026-02-09;2026-03-02;816.84;980.21;payée;Virement
FAC-017759;FAC-2026-017759;CMD-018516;CLI-01999;2026-01-05;2026-02-04;2026-02-05;7963.54;9556.25;payée;Carte
FAC-017760;FAC-2026-017760;CMD-018517;CLI-01578;2026-01-14;2026-02-13;2026-02-21;2744.38;3293.26;payée;Prélèvement
FAC-017761;FAC-2026-017761;CMD-018518;CLI-01965;2026-01-17;2026-02-16;2026-02-05;1366.27;1639.52;payée;Prélèvement
FAC-017762;FAC-2026-017762;CMD-018519;CLI-01863;2026-01-02;2026-02-01;2026-01-28;9659.76;11591.71;payée;Prélèvement
FAC-017763;FAC-2026-017763;CMD-018520;CLI-01939;2026-01-09;2026-02-08;2026-01-27;218.93;262.72;payée;Carte
FAC-017764;FAC-2026-017764;CMD-018521;CLI-01312;2026-01-06;2026-02-05;2026-01-26;18685.24;22422.29;payée;Prélèvement
FAC-017765;FAC-2026-017765;CMD-018522;CLI-00377;2026-01-02;2026-02-01;2026-02-16;394.4;473.28;payée;Prélèvement
FAC-017766;FAC-2026-017766;CMD-018523;CLI-01038;2026-01-02;2026-02-01;2026-01-24;1512.97;1815.56;payée;Carte
FAC-017767;FAC-2026-017767;CMD-018524;CLI-02299;2026-01-01;2026-01-31;2026-01-17;162.72;195.26;payée;Carte
FAC-017768;FAC-2026-017768;CMD-018525;CLI-00381;2026-01-15;2026-02-14;2026-05-05;7218.93;8662.72;payée;Carte
FAC-017769;FAC-2026-017769;CMD-018526;CLI-01797;2026-01-07;2026-02-06;2026-03-20;6934.99;8321.99;payée;Prélèvement
FAC-017770;FAC-2026-017770;CMD-018527;CLI-00557;2026-01-18;2026-02-17;2026-02-02;2681.61;3217.93;payée;Carte
FAC-017771;FAC-2026-017771;CMD-018528;CLI-00145;2026-01-11;2026-02-10;;2966.21;3559.45;en retard;Prélèvement
FAC-017772;FAC-2026-017772;CMD-018529;CLI-00801;2026-01-13;2026-02-12;2026-01-26;2604.5;3125.4;payée;Chèque
FAC-017773;FAC-2026-017773;CMD-018530;CLI-01020;2026-01-02;2026-02-01;2026-01-27;1412.59;1695.11;payée;Chèque
FAC-017774;FAC-2026-017774;CMD-018531;CLI-00025;2026-01-07;2026-02-06;2026-02-01;4140.46;4968.55;payée;Carte
FAC-017775;FAC-2026-017775;CMD-018532;CLI-00521;2026-01-13;2026-02-12;2026-01-29;294.24;353.09;payée;Chèque
FAC-017776;FAC-2026-017776;CMD-018533;CLI-01186;2026-01-15;2026-02-14;2026-02-03;3403.29;4083.95;payée;Carte
FAC-017777;FAC-2026-017777;CMD-018534;CLI-01718;2026-01-14;2026-02-13;2026-02-26;842.75;1011.3;payée;Prélèvement
FAC-017778;FAC-2026-017778;CMD-018535;CLI-00737;2026-01-02;2026-02-01;2026-01-19;3596.76;4316.11;payée;Virement
FAC-017779;FAC-2026-017779;CMD-018536;CLI-00858;2026-01-11;2026-02-10;2026-04-23;415.04;498.05;payée;Virement
FAC-017780;FAC-2026-017780;CMD-018537;CLI-00747;2026-01-13;2026-02-12;2026-01-30;514.74;617.69;payée;Virement
FAC-017781;FAC-2026-017781;CMD-018538;CLI-00741;2026-01-08;2026-02-07;2026-02-17;4038.4;4846.08;payée;Virement
FAC-017782;FAC-2026-017782;CMD-018539;CLI-01971;2026-01-11;2026-02-10;;5965.35;7158.42;en retard;Chèque
FAC-017783;FAC-2026-017783;CMD-018540;CLI-02170;2026-01-16;2026-02-15;2026-01-26;484.27;581.12;payée;Virement
FAC-017784;FAC-2026-017784;CMD-018541;CLI-00689;2026-01-10;2026-02-09;2026-02-08;3458.1;4149.72;payée;Prélèvement
FAC-017785;FAC-2026-017785;CMD-018542;CLI-02154;2026-01-10;2026-02-09;2026-04-02;19550.86;23461.03;payée;Prélèvement
FAC-017786;FAC-2026-017786;CMD-018543;CLI-00307;2026-01-22;2026-02-21;2026-02-01;212.9;255.48;payée;Chèque
FAC-017787;FAC-2026-017787;CMD-018544;CLI-00153;2026-01-07;2026-02-06;2026-01-31;913.44;1096.13;payée;Virement
FAC-017788;FAC-2026-017788;CMD-018545;CLI-01640;2026-01-23;2026-02-22;2026-03-07;62.43;74.92;payée;Chèque
FAC-017789;FAC-2026-017789;CMD-018546;CLI-00121;2026-01-18;2026-02-17;2026-04-26;25021.72;30026.06;payée;Carte
FAC-017790;FAC-2026-017790;CMD-018547;CLI-01338;2026-01-09;2026-02-08;2026-02-15;3821.94;4586.33;payée;Chèque
FAC-017791;FAC-2026-017791;CMD-018548;CLI-02326;2026-01-16;2026-02-15;2026-01-26;3196.67;3836;payée;Prélèvement
FAC-017792;FAC-2026-017792;CMD-018549;CLI-00521;2026-01-17;2026-02-16;2026-02-03;5691.69;6830.03;payée;Prélèvement
FAC-017793;FAC-2026-017793;CMD-018550;CLI-01102;2026-01-05;2026-02-04;2026-01-25;1238.18;1485.82;payée;Chèque
FAC-017794;FAC-2026-017794;CMD-018551;CLI-00456;2026-01-03;2026-02-02;2026-01-29;247.69;297.23;payée;Virement
FAC-017795;FAC-2026-017795;CMD-018552;CLI-01308;2026-01-08;2026-02-07;2026-02-03;433.73;520.48;payée;Prélèvement
FAC-017796;FAC-2026-017796;CMD-018553;CLI-02108;2026-01-11;2026-02-10;;6089.86;7307.83;en retard;Chèque
FAC-017797;FAC-2026-017797;CMD-018554;CLI-01846;2026-01-08;2026-02-07;2026-02-07;490.33;588.4;payée;Prélèvement
FAC-017798;FAC-2026-017798;CMD-018555;CLI-00284;2026-01-14;2026-02-13;2026-01-28;6886.88;8264.26;payée;Virement
FAC-017799;FAC-2026-017799;CMD-018557;CLI-00916;2026-01-09;2026-02-08;2026-02-01;577.25;692.7;payée;Virement
FAC-017800;FAC-2026-017800;CMD-018558;CLI-00408;2026-01-20;2026-02-19;2026-02-13;2906.58;3487.9;payée;Chèque
FAC-017801;FAC-2026-017801;CMD-991479;CLI-02058;2026-01-08;2026-02-07;;219.06;262.87;en retard;Chèque
FAC-017802;FAC-2026-017802;CMD-018560;CLI-01789;2026-01-15;2026-02-14;2026-02-25;3710.89;4453.07;payée;Carte
FAC-017803;FAC-2026-017803;CMD-018561;CLI-02254;2026-01-11;2026-02-10;2026-01-22;2128.99;2554.79;payée;Chèque
FAC-017804;FAC-2026-017804;CMD-018562;CLI-01305;2026-01-04;2026-02-03;2026-01-17;770.26;924.31;payée;Virement
FAC-017805;FAC-2026-017805;CMD-018563;CLI-02431;2026-01-09;2026-02-08;;381.5;457.8;en retard;Chèque
FAC-017806;FAC-2026-017806;CMD-018565;CLI-00792;2026-01-06;2026-02-05;2026-01-18;504.01;604.81;payée;Virement
FAC-017807;FAC-2026-017807;CMD-018566;CLI-02349;2026-01-14;2026-02-13;;1512.26;1814.71;en retard;Virement
FAC-017808;FAC-2026-017808;CMD-018567;CLI-01977;2026-01-14;2026-02-13;2026-02-11;3187.84;3825.41;payée;Virement
FAC-017809;FAC-2026-017809;CMD-018568;CLI-01385;2026-01-11;2026-02-10;2026-02-16;4167.86;5001.43;payée;Virement
FAC-017810;FAC-2026-017810;CMD-018569;CLI-00189;2026-01-12;2026-02-11;2026-02-12;3404.86;4085.83;payée;Carte
FAC-017811;FAC-2026-017811;CMD-018570;CLI-00583;2026-01-10;2026-02-09;2026-02-04;707.63;849.16;payée;Prélèvement
FAC-017812;FAC-2026-017812;CMD-018571;CLI-00430;2026-01-20;2026-02-19;2026-02-01;17672.09;21206.51;payée;Carte
FAC-017813;FAC-2026-017813;CMD-018572;CLI-01264;2026-01-20;2026-02-19;2026-01-31;1390.36;1668.43;payée;Carte
FAC-017814;FAC-2026-017814;CMD-018573;CLI-00801;2026-01-04;2026-02-03;2026-02-03;21583.74;25900.49;payée;Prélèvement
FAC-017815;FAC-2026-017815;CMD-018574;CLI-00136;2026-01-06;2026-02-05;2026-02-03;1464.84;1757.81;payée;Virement
FAC-017816;FAC-2026-017816;CMD-018575;CLI-02302;2026-01-24;2026-02-23;2026-02-12;7437.8;8925.36;payée;Carte
FAC-017817;FAC-2026-017817;CMD-018576;CLI-00657;2026-01-23;2026-02-22;;12803;15363.6;en retard;Chèque
FAC-017818;FAC-2026-017818;CMD-018577;CLI-00432;2026-01-08;2026-02-07;;358.78;430.54;en retard;Prélèvement
FAC-017819;FAC-2026-017819;CMD-018578;CLI-00009;2026-01-18;2026-02-17;2026-03-05;122.76;147.31;payée;Prélèvement
FAC-017820;FAC-2026-017820;CMD-018579;CLI-00470;2026-01-04;2026-02-03;;17.51;21.01;en retard;Prélèvement
FAC-017821;FAC-2026-017821;CMD-018580;CLI-01423;2026-01-19;2026-02-18;;527.27;632.72;en retard;Virement
FAC-017822;FAC-2026-017822;CMD-018581;CLI-01945;2026-01-23;2026-02-22;2026-02-09;4407.02;5288.42;payée;Chèque
FAC-017823;FAC-2026-017823;CMD-018582;CLI-01810;2026-01-22;2026-02-21;2026-03-19;771.82;926.18;payée;Virement
FAC-017824;FAC-2026-017824;CMD-018583;CLI-00362;2026-01-04;2026-02-03;2026-02-21;804.6;965.52;payée;Prélèvement
FAC-017825;FAC-2026-017825;CMD-018584;CLI-01021;2026-01-16;2026-02-15;;394.71;473.65;en retard;Virement
FAC-017826;FAC-2026-017826;CMD-018585;CLI-00267;2026-01-06;2026-02-05;2026-04-02;14.49;17.39;payée;Prélèvement
FAC-017827;FAC-2026-017827;CMD-018586;CLI-00062;2026-01-22;2026-02-21;2026-02-14;488.22;585.86;payée;Chèque
FAC-017828;FAC-2026-017828;CMD-018587;CLI-01356;2026-01-07;2026-02-06;;35.61;42.73;en retard;Virement
FAC-017829;FAC-2026-017829;CMD-018588;CLI-01811;2026-01-18;2026-02-17;2026-01-29;1695.69;2034.83;payée;Virement
FAC-017830;FAC-2026-017830;CMD-018589;CLI-01064;2026-01-04;2026-02-03;2026-02-10;1392.82;1671.38;payée;Virement
FAC-017831;FAC-2026-017831;CMD-018590;CLI-01637;2026-01-14;2026-02-13;2026-05-02;38.27;45.92;payée;Prélèvement
FAC-017832;FAC-2026-017832;CMD-018591;CLI-02300;2026-01-22;2026-02-21;2026-02-16;1332.89;1599.47;payée;Chèque
FAC-017833;FAC-2026-017833;CMD-018592;CLI-02368;2026-01-09;2026-02-08;;4076.79;4892.15;en retard;Chèque
FAC-017834;FAC-2026-017834;CMD-018593;CLI-01434;2026-01-22;2026-02-21;2026-02-19;2813.15;3375.78;payée;Virement
FAC-017835;FAC-2026-017835;CMD-018594;CLI-01998;2026-01-21;2026-02-20;;804.44;965.33;en retard;Prélèvement
FAC-017836;FAC-2026-017836;CMD-018595;CLI-00876;2026-01-08;2026-02-07;;9270.25;11124.3;en retard;Chèque
FAC-017837;FAC-2026-017837;CMD-018596;CLI-01525;2026-01-22;2026-02-21;2026-02-26;4039.6;4847.52;payée;Chèque
FAC-017838;FAC-2026-017838;CMD-018597;CLI-00170;2026-01-21;2026-02-20;2026-02-04;3160.12;3792.14;payée;Chèque
FAC-017839;FAC-2026-017839;CMD-018598;CLI-02496;2026-01-21;2026-02-20;2026-02-14;1499.51;1799.41;payée;Carte
FAC-017840;FAC-2026-017840;CMD-018599;CLI-00838;2026-01-13;2026-02-12;;5851.69;7022.03;en retard;Virement
FAC-017841;FAC-2026-017841;CMD-018600;CLI-01462;2026-01-07;2026-02-06;2026-02-20;11744.58;14093.5;payée;Carte
FAC-017842;FAC-2026-017842;CMD-018601;CLI-02191;2026-01-08;2026-02-07;2026-01-28;2285.15;2742.18;payée;Carte
FAC-017843;FAC-2026-017843;CMD-018602;CLI-02079;2026-01-04;2026-02-03;;85.19;102.23;en retard;Virement
FAC-017844;FAC-2026-017844;CMD-018603;CLI-01618;2026-01-13;2026-02-12;2026-04-14;9466.68;11360.02;payée;Prélèvement
FAC-017845;FAC-2026-017845;CMD-018604;CLI-00112;2026-01-09;2026-02-08;2026-01-24;395.58;474.7;payée;Carte
FAC-017846;FAC-2026-017846;CMD-018605;CLI-00361;2026-01-19;2026-02-18;2026-02-12;1011.8;1214.16;payée;Carte
FAC-017847;FAC-2026-017847;CMD-018606;CLI-02059;2026-01-23;2026-02-22;2026-02-18;398.21;477.85;payée;Carte
FAC-017848;FAC-2026-017848;CMD-018607;CLI-01186;2026-01-09;2026-02-08;2026-01-26;296.51;355.81;payée;Prélèvement
FAC-017849;FAC-2026-017849;CMD-018608;CLI-02175;2026-01-24;2026-02-23;2026-02-20;9552.68;11463.22;payée;Chèque
FAC-017850;FAC-2026-017850;CMD-018609;CLI-00249;2026-01-10;2026-02-09;2026-02-03;3617.71;4341.25;payée;Prélèvement
FAC-017851;FAC-2026-017851;CMD-018610;CLI-00637;2026-01-11;2026-02-10;2026-02-11;12474.23;14969.08;payée;Prélèvement
FAC-017852;FAC-2026-017852;CMD-018611;CLI-01107;2026-01-05;2026-02-04;;14538.24;17445.89;en retard;Carte
FAC-017853;FAC-2026-017853;CMD-018612;CLI-00503;2026-01-06;2026-02-05;2026-02-12;186.4;223.68;payée;Prélèvement
FAC-017854;FAC-2026-017854;CMD-018613;CLI-00810;2026-01-18;2026-02-17;2026-02-17;6548.1;7857.72;payée;Carte
FAC-017855;FAC-2026-017855;CMD-018614;CLI-00474;2026-01-24;2026-02-23;2026-02-14;235.9;283.08;payée;Chèque
FAC-017856;FAC-2026-017856;CMD-018615;CLI-01124;2026-01-20;2026-02-19;;764.63;917.56;en retard;Chèque
FAC-017857;FAC-2026-017857;CMD-018616;CLI-00700;2026-01-05;2026-02-04;2026-01-18;101.66;121.99;payée;Carte
FAC-017858;FAC-2026-017858;CMD-018617;CLI-01593;2026-01-12;2026-02-11;2026-01-31;2298.25;2757.9;payée;Carte
FAC-017859;FAC-2026-017859;CMD-018618;CLI-00429;2026-01-17;2026-02-16;2026-01-28;4880.86;5857.03;payée;Virement
FAC-017860;FAC-2026-017860;CMD-018619;CLI-01610;2026-01-14;2026-02-13;2026-02-07;1029.44;1235.33;payée;Chèque
FAC-017861;FAC-2026-017861;CMD-018620;CLI-01492;2026-01-10;2026-02-09;2026-04-19;31.13;37.36;payée;Carte
FAC-017862;FAC-2026-017862;CMD-018621;CLI-02252;2026-01-18;2026-02-17;2026-02-08;8931.84;10718.21;payée;Chèque
FAC-017863;FAC-2026-017863;CMD-018622;CLI-01203;2026-01-13;2026-02-12;2026-01-31;608.44;730.13;payée;Virement
FAC-017864;FAC-2026-017864;CMD-018623;CLI-00678;2026-01-25;2026-02-24;2026-02-20;4661.09;5593.31;payée;Virement
FAC-017865;FAC-2026-017865;CMD-018624;CLI-00532;2026-01-05;2026-02-04;;824.24;989.09;en retard;Prélèvement
FAC-017866;FAC-2026-017866;CMD-018625;CLI-01975;2026-01-07;2026-02-06;2026-01-18;1206.93;1448.32;payée;Carte
FAC-017867;FAC-2026-017867;CMD-018626;CLI-00866;2026-01-25;2026-02-24;2026-02-08;142.8;171.36;payée;Carte
FAC-017868;FAC-2026-017868;CMD-018627;CLI-00799;2026-01-25;2026-02-24;;7342.83;8811.4;en retard;Chèque
FAC-017869;FAC-2026-017869;CMD-018628;CLI-02201;2026-01-07;2026-02-06;2026-01-18;649.59;779.51;payée;Carte
FAC-017870;FAC-2026-017870;CMD-018629;CLI-00167;2026-01-10;2026-02-09;2026-02-04;8889.85;10667.82;payée;Virement
FAC-017871;FAC-2026-017871;CMD-018630;CLI-01950;2026-01-24;2026-02-23;2026-02-08;6178.88;7414.66;payée;Carte
FAC-017872;FAC-2026-017872;CMD-018631;CLI-01854;2026-01-22;2026-02-21;;17479.53;20975.44;en retard;Carte
FAC-017873;FAC-2026-017873;CMD-018632;CLI-00722;2026-01-09;2026-02-08;2026-03-31;6053.48;7264.18;payée;Chèque
FAC-017874;FAC-2026-017874;CMD-018633;CLI-01202;2026-01-13;2026-02-12;2026-02-03;41.29;49.55;payée;Virement
FAC-017875;FAC-2026-017875;CMD-018634;CLI-01442;2026-01-06;2026-02-05;2026-01-26;5849.69;7019.63;payée;Chèque
FAC-017876;FAC-2026-017876;CMD-018635;CLI-00591;2026-01-21;2026-02-20;2026-02-08;687.18;824.62;payée;Prélèvement
FAC-017877;FAC-2026-017877;CMD-018636;CLI-01340;2026-01-09;2026-02-08;2026-02-19;1101.67;1322;payée;Virement
FAC-017878;FAC-2026-017878;CMD-018637;CLI-01897;2026-01-25;2026-02-24;2026-02-24;10978.87;13174.64;payée;Virement
FAC-017879;FAC-2026-017879;CMD-018638;CLI-01301;2026-01-21;2026-02-20;2026-02-19;655.8;786.96;payée;Chèque
FAC-017880;FAC-2026-017880;CMD-018639;CLI-01662;2026-01-07;2026-02-06;2026-02-06;2288.92;2746.7;payée;Chèque
FAC-017881;FAC-2026-017881;CMD-018640;CLI-00816;2026-01-14;2026-02-13;2026-02-15;1292.52;1551.02;payée;Chèque
FAC-017882;FAC-2026-017882;CMD-018641;CLI-01696;2026-01-14;2026-02-13;2026-02-11;890.72;1068.86;payée;Prélèvement
FAC-017883;FAC-2026-017883;CMD-018642;CLI-00286;2026-01-08;2026-02-07;2026-01-30;61.88;74.26;payée;Prélèvement
FAC-017884;FAC-2026-017884;CMD-018643;CLI-02208;2026-01-12;2026-02-11;2026-04-22;8365.76;10038.91;payée;Virement
FAC-017885;FAC-2026-017885;CMD-018644;CLI-01261;2026-01-09;2026-02-08;2026-01-27;1163.51;1396.21;payée;Carte
FAC-017886;FAC-2026-017886;CMD-018645;CLI-01079;2026-01-05;2026-02-04;2026-01-17;845.92;1015.1;payée;Carte
FAC-017887;FAC-2026-017887;CMD-018646;CLI-01016;2026-01-24;2026-02-23;2026-02-13;2725.12;3270.14;payée;Carte
FAC-017888;FAC-2026-017888;CMD-018647;CLI-02233;2026-01-19;2026-02-18;2026-02-25;1340.1;1608.12;payée;Prélèvement
FAC-017889;FAC-2026-017889;CMD-018648;CLI-00369;2026-01-09;2026-02-08;2026-01-26;15693.06;18831.67;payée;Virement
FAC-017890;FAC-2026-017890;CMD-018649;CLI-01450;2026-01-12;2026-02-11;2026-02-11;1992.4;2390.88;payée;Virement
FAC-017891;FAC-2026-017891;CMD-018651;CLI-01325;2026-01-23;2026-02-22;;205.04;246.05;en retard;Prélèvement
FAC-017892;FAC-2026-017892;CMD-992150;CLI-01395;2026-01-15;2026-02-14;;1640.97;1969.16;en retard;Carte
FAC-017893;FAC-2026-017893;CMD-018654;CLI-00397;2026-01-18;2026-02-17;2026-02-13;27903.58;33484.3;payée;Carte
FAC-017894;FAC-2026-017894;CMD-018655;CLI-00606;2026-01-21;2026-02-20;2026-02-02;1471.91;1766.29;payée;Prélèvement
FAC-017895;FAC-2026-017895;CMD-018656;CLI-01084;2026-01-19;2026-02-18;2026-02-17;12292.71;14751.25;payée;Chèque
FAC-017896;FAC-2026-017896;CMD-018657;CLI-00613;2026-01-23;2026-02-22;2026-02-02;2091.41;2509.69;payée;Carte
FAC-017897;FAC-2026-017897;CMD-018658;CLI-00287;2026-01-21;2026-02-20;2026-02-11;11301.66;13561.99;payée;Carte
FAC-017898;FAC-2026-017898;CMD-018659;CLI-00446;2026-01-06;2026-02-05;2026-02-04;1072.25;1286.7;payée;Carte
FAC-017899;FAC-2026-017899;CMD-018660;CLI-02499;2026-01-21;2026-02-20;;6415.53;7698.64;en retard;Carte
