id_commande;reference;id_client;id_site;id_commercial;canal;date_commande;date_livraison_prevue;date_livraison_reelle;statut;nombre_lignes;montant_ht;remise_pct;montant_ttc;devise
CMD-017745;C2025-017745;CLI-01145;SIT-01419;COM-0009;Partenaire;2025-12-03;2025-12-10;2025-12-19;livrée;2;8563.28;0;10275.94;EUR
CMD-017746;C2025-017746;CLI-00419;SIT-00508;COM-0047;Partenaire;2025-12-03;2025-12-13;2025-12-23;livrée;3;6730.72;0;8076.86;EUR
CMD-017747;C2025-017747;CLI-01302;SIT-01633;COM-0010;Appel d’offres;2025-12-03;2025-12-14;2025-12-16;livrée;2;183.53;0;220.24;EUR
CMD-017748;C2025-017748;CLI-00548;SIT-00667;COM-0049;Appel d’offres;03/12/2025;2025-12-18;2025-12-29;livrée;2;322.43;0;386.92;EUR
CMD-017749;C2025-017749;CLI-02254;SIT-02844;COM-0003;Téléphone;2025-12-03;2025-12-07;2025-12-11;livrée;1;26.78;0;32.14;EUR
CMD-017750;C2025-017750;CLI-01288;SIT-01614;COM-0059;Téléphone;2025-12-03;2025-12-11;2025-12-09;livrée;2;588.37;0;706.04;EUR
CMD-017751;C2025-017751;CLI-00790;SIT-00970;COM-0056;Appel d’offres;2025-12-03;2025-12-07;2025-12-08;livrée;1;311.2;0;373.44;EUR
CMD-017752;C2025-017752;CLI-00670;SIT-00823;COM-0002;Téléphone;2025-12-03;2025-12-08;;annulée;1;183.56;0;220.27;EUR
CMD-017753;C2025-017753;CLI-01749;;COM-0060;Téléphone;2025-12-03;2025-12-12;2025-12-16;livrée;1;34.74;2;41.69;EUR
CMD-017754;C2025-017754;CLI-01965;SIT-02455;COM-0044;Agence;2025-12-03;2025-12-12;2025-12-15;livrée;2;616.12;0;739.34;EUR
CMD-017755;C2025-017755;CLI-01781;SIT-02238;COM-0038;Téléphone;2025-12-03;2025-12-09;2025-12-09;livrée;3;1963.39;2;2356.07;EUR
CMD-017756;C2025-017756;CLI-02435;;COM-0001;Téléphone;2025-12-03;2025-12-09;2025-12-09;livrée;1;194.5;5;233.4;EUR
CMD-017757;C2025-017757;CLI-01981;SIT-02472;COM-0051;Agence;2025-12-03;2025-12-17;2025-12-22;livrée;1;9.94;0;11.93;EUR
CMD-017758;C2025-017758;CLI-00783;;COM-0010;Web;03/12/2025;2025-12-07;2025-12-05;livrée;3;444.45;5;533.34;EUR
CMD-017759;C2025-017759;CLI-01358;SIT-01708;COM-0033;Appel d’offres;2025-12-03;2025-12-17;2025-12-26;livrée;1;22046.69;0;26456.03;EUR
CMD-017760;C2025-017760;CLI-00603;;COM-0042;Appel d’offres;2025-12-03;2025-12-14;2025-12-23;livrée;1;13730.56;0;16476.67;EUR
CMD-017761;C2025-017761;CLI-01201;SIT-01498;COM-0003;Appel d’offres;2025-12-03;2025-12-06;2025-12-04;livrée;1;80.2;0;96.24;EUR
CMD-017762;C2025-017762;CLI-00567;SIT-00700;COM-0040;Partenaire;2025-12-03;2025-12-10;2025-12-15;livrée;4;1609.29;0;1931.15;EUR
CMD-017763;C2025-017763;CLI-01032;;COM-0059;Partenaire;2025-12-03;2025-12-15;2025-12-19;livrée;1;974.68;0;1169.62;EUR
CMD-017764;C2025-017764;CLI-00532;;COM-0058;Web;2025-12-03;2025-12-11;2025-12-15;livrée;1;369.05;10;442.86;EUR
CMD-017765;C2025-017765;CLI-02393;SIT-03008;COM-0026;Appel d’offres;2025-12-03;2025-12-11;2025-12-09;livrée;2;7121.48;0;8545.78;EUR
CMD-017766;C2025-017766;CLI-02239;;COM-0052;Web;2025-12-03;2025-12-16;2025-12-17;livrée;1;168.98;0;202.78;EUR
CMD-017767;C2025-017767;CLI-00906;;COM-0001;Agence;2025-12-03;2025-12-15;2025-12-14;livrée;1;73.08;0;87.7;EUR
CMD-017768;C2025-017768;CLI-02348;;COM-0051;Appel d’offres;2025-12-03;2025-12-18;2025-12-30;livrée;2;1447.14;0;1736.57;EUR
CMD-017769;C2025-017769;CLI-01713;SIT-02156;COM-0003;Téléphone;2025-12-03;2025-12-06;2025-12-13;livrée;2;15322.35;0;18386.82;EUR
CMD-017770;C2025-017770;CLI-00020;;COM-0009;Partenaire;2025-12-03;2025-12-16;2025-12-24;livrée;2;591.45;10;709.74;EUR
CMD-017771;C2025-017771;CLI-00549;;COM-0050;Partenaire;2025-12-03;2025-12-10;;annulée;4;795.26;0;954.31;EUR
CMD-017772;C2025-017772;CLI-00760;;COM-0029;Téléphone;2025-12-03;2025-12-17;2025-12-16;livrée;1;9171.74;0;11006.09;EUR
CMD-017773;C2025-017773;CLI-01245;SIT-01558;COM-0040;Téléphone;2025-12-03;2025-12-14;2025-12-18;livrée;1;16.52;0;19.82;EUR
CMD-017774;C2025-017774;CLI-02274;SIT-02869;COM-0045;Téléphone;2025-12-03;2025-12-06;2025-12-13;livrée;6;12017.68;0;14421.22;EUR
CMD-017775;C2025-017775;CLI-00117;;COM-0054;Agence;2025-12-03;2025-12-15;2025-12-13;livrée;2;4502.24;0;5402.69;EUR
CMD-017776;C2025-017776;CLI-01031;SIT-01283;COM-0020;Web;2025-12-03;2025-12-15;2025-12-15;livrée;4;5542.76;0;6651.31;EUR
CMD-017777;C2025-017777;CLI-00228;;COM-0008;Web;2025-12-03;2025-12-06;;annulée;3;8589.43;0;10307.32;EUR
CMD-017778;C2025-017778;CLI-00514;SIT-00630;COM-0041;Appel d’offres;2025-12-03;2025-12-10;2025-12-13;livrée;1;9.33;0;11.2;EUR
CMD-017779;C2025-017779;CLI-02433;SIT-03060;COM-0051;Téléphone;2025-12-03;2025-12-17;;annulée;5;2589.92;10;3107.9;EUR
CMD-017780;C2025-017780;CLI-01412;;COM-0037;Agence;2025-12-03;2025-12-14;2025-12-12;LIVREE;5;489.23;2;587.08;EUR
CMD-017781;C2025-017781;CLI-00219;SIT-00285;COM-0039;Téléphone;2025-12-03;2025-12-09;2025-12-21;livrée;2;4521;0;5425.2;EUR
CMD-017782;C2025-017782;CLI-02035;SIT-02548;COM-0043;Agence;2025-12-03;2025-12-08;2025-12-13;livrée;2;1419.54;0;1703.45;EUR
CMD-017783;C2025-017783;CLI-00093;;COM-0024;Agence;2025-12-04;2025-12-17;2025-12-17;livrée;2;783.17;0;939.8;EUR
CMD-017784;C2025-017784;CLI-00082;SIT-00093;COM-0021;Web;2025-12-04;2025-12-14;;annulée;5;5418.53;0;6502.24;EUR
CMD-017785;C2025-017785;CLI-00207;SIT-00264;COM-0028;Agence;2025-12-04;2025-12-14;2025-12-12;livrée;5;32634.48;0;39161.38;EUR
CMD-017786;C2025-017786;CLI-01764;;COM-0022;Téléphone;2025-12-04;2025-12-08;2025-12-15;livrée;1;1060.8;0;1272.96;EUR
CMD-017787;C2025-017787;CLI-01709;SIT-02151;COM-0046;Téléphone;2025-12-04;2025-12-12;2025-12-23;livrée;3;3403.04;0;4083.65;EUR
CMD-017788;C2025-017788;CLI-02076;;COM-0043;Web;2025-12-04;2025-12-18;2025-12-16;livrée;4;794.64;0;953.57;EUR
CMD-017789;C2025-017789;CLI-00131;SIT-00161;COM-0044;Partenaire;2025-12-04;2025-12-15;2025-12-21;livrée;3;1301.59;0;1561.91;EUR
CMD-017790;C2025-017790;CLI-00229;;COM-0038;Appel d’offres;2025-12-04;2025-12-16;2025-12-20;livrée;4;2736.28;0;3283.54;EUR
CMD-017791;C2025-017791;CLI-01640;;COM-0029;Web;2025-12-04;2025-12-10;2025-12-13;livrée;2;11047.32;0;13256.78;EUR
CMD-017792;C2025-017792;CLI-02174;SIT-02744;COM-0040;Appel d’offres;2025-12-04;2025-12-18;2025-12-21;livrée;3;1240.66;0;1488.79;EUR
CMD-017793;C2025-017793;CLI-00110;SIT-00127;COM-0056;Téléphone;2025-12-04;2025-12-09;2025-12-07;livrée;3;4042.22;0;4850.66;EUR
CMD-017794;C2025-017794;CLI-01740;SIT-02191;COM-0034;Appel d’offres;2025-12-04;2025-12-19;2025-12-26;livrée;3;113.01;0;135.61;EUR
CMD-017795;C2025-017795;CLI-00664;SIT-00818;COM-0002;Appel d’offres;2025-12-04;2025-12-07;2025-12-12;livrée;1;618.03;0;741.64;EUR
CMD-017796;C2025-017796;CLI-01595;SIT-02005;COM-0026;Téléphone;2025-12-04;2025-12-07;2025-12-10;livrée;3;1004.03;2;1204.84;EUR
CMD-017797;C2025-017797;CLI-02092;;COM-0046;Appel d’offres;2025-12-04;2025-12-14;2025-12-26;livrée;1;1021.56;0;1225.87;EUR
CMD-017798;C2025-017798;CLI-01937;SIT-02414;COM-0050;Appel d’offres;2025-12-04;2025-12-08;2025-12-12;livrée;3;1238;0;1485.6;EUR
CMD-017799;C2025-017799;CLI-01049;SIT-01303;COM-0025;Partenaire;2025-12-04;2025-12-16;2025-12-24;livrée;3;6808.61;0;8170.33;EUR
CMD-017800;C2025-017800;CLI-01118;SIT-01387;COM-0011;Web;2025-12-04;2025-12-12;2025-12-18;livrée;2;6404.64;0;7685.57;EUR
CMD-017801;C2025-017801;CLI-01934;;COM-0001;Web;2025-12-04;2025-12-18;2025-12-25;livrée;2;165.9;0;199.08;EUR
CMD-017802;C2025-017802;CLI-00812;SIT-00999;COM-0036;Web;2025-12-04;2025-12-13;2025-12-16;livrée;3;1239.67;0;1487.6;EUR
CMD-017803;C2025-017803;CLI-00536;SIT-00655;COM-0046;Agence;2025-12-04;2025-12-18;2025-12-20;livrée;3;19095.38;0;22914.46;EUR
CMD-017804;C2025-017804;CLI-02331;SIT-02921;COM-0003;Téléphone;2025-12-04;2025-12-11;2025-12-18;livrée;6;9724.62;5;11669.54;EUR
CMD-017805;C2025-017805;CLI-00123;SIT-00146;COM-0005;Appel d’offres;04/12/2025;2025-12-15;2025-12-23;livrée;3;23930.26;2;28716.31;EUR
CMD-017806;C2025-017806;CLI-00042;SIT-00043;COM-0018;Agence;2025-12-04;2025-12-09;2025-12-10;livrée;1;51.98;0;62.38;EUR
CMD-017807;C2025-017807;CLI-00341;;COM-0012;Partenaire;2025-12-04;2025-12-10;2025-12-09;livrée;5;9692.78;0;11631.34;EUR
CMD-017808;C2025-017808;CLI-00682;SIT-00835;COM-0035;Partenaire;2025-12-04;2025-12-12;2025-12-24;livrée;2;37.08;0;44.5;EUR
CMD-017809;C2025-017809;CLI-00124;SIT-00149;COM-0045;Web;2025-12-04;2025-12-17;2025-12-20;livrée;5;16080.93;0;19297.12;EUR
CMD-017810;C2025-017810;CLI-02012;SIT-02515;COM-0003;Téléphone;2025-12-04;2025-12-12;2025-12-24;livrée;2;466.66;0;559.99;EUR
CMD-017811;C2025-017811;CLI-01068;SIT-01323;COM-0055;Téléphone;2025-12-04;2025-12-07;2025-12-05;livrée;2;2936.92;0;3524.3;EUR
CMD-017812;C2025-017812;CLI-00604;SIT-00737;COM-0002;Agence;2025-12-04;2025-12-07;2025-12-09;livrée;1;247.21;0;296.65;EUR
CMD-017813;C2025-017813;CLI-01124;;COM-0041;Web;2025-12-04;2025-12-19;2025-12-31;livrée;4;14777.74;2;17733.29;EUR
CMD-017814;C2025-017814;CLI-00745;;COM-0054;Appel d’offres;2025-12-04;2025-12-18;2025-12-16;livrée;2;390.84;0;469.01;EUR
CMD-017815;C2025-017815;CLI-00065;SIT-00078;COM-0011;Partenaire;2025-12-04;2025-12-09;2025-12-11;livrée;3;4821.92;0;5786.3;EUR
CMD-017816;C2025-017816;CLI-02477;SIT-03114;COM-0049;Web;2025-12-05;2025-12-11;2025-12-22;livrée;2;10990.98;0;13189.18;EUR
CMD-017817;C2025-017817;CLI-00191;SIT-00244;COM-0046;Partenaire;2025-12-05;2025-12-17;2025-12-20;livrée;1;66.06;0;79.27;EUR
CMD-017818;C2025-017818;CLI-00661;SIT-00815;COM-0025;Appel d’offres;2025-12-05;2025-12-09;2025-12-08;livrée;2;311.19;0;373.43;EUR
CMD-017819;C2025-017819;CLI-00857;SIT-01060;COM-0019;Web;2025-12-05;2025-12-19;2025-12-24;livrée;2;140.88;0;169.06;EUR
CMD-017820;C2025-017820;CLI-00651;;COM-0047;Téléphone;2025-12-05;2025-12-16;2025-12-23;livrée;1;2302.23;0;2762.68;EUR
CMD-017821;C2025-017821;CLI-01407;;COM-0033;Appel d’offres;2025-12-05;2025-12-17;2025-12-28;livrée;4;1093.37;0;1312.04;EUR
CMD-017822;C2025-017822;CLI-00922;SIT-01141;COM-0057;Partenaire;2025-12-05;2025-12-08;2025-12-09;livrée;5;4797.85;0;5757.42;EUR
CMD-017823;C2025-017823;CLI-00541;SIT-00659;COM-0041;Web;2025-12-05;2025-12-16;2025-12-27;livrée;3;11548.42;0;13858.1;EUR
CMD-017824;C2025-017824;CLI-01336;SIT-01680;COM-0006;Partenaire;2025-12-05;2025-12-16;2025-12-25;livrée;3;1050.05;0;1260.06;EUR
CMD-017825;C2025-017825;CLI-01143;SIT-01417;COM-0024;Téléphone;2025-12-05;2025-12-14;2025-12-25;livrée;1;260.32;0;312.38;EUR
CMD-017826;C2025-017826;CLI-01117;SIT-01386;COM-0044;Appel d’offres;2025-12-05;2025-12-15;2025-12-27;livrée;3;429.02;0;514.82;EUR
CMD-017827;C2025-017827;CLI-00410;SIT-00499;COM-0020;Téléphone;2025-12-05;2025-12-19;2025-12-23;livrée;1;3947.12;2;4736.54;EUR
CMD-017828;C2025-017828;CLI-00721;SIT-00895;COM-0002;Appel d’offres;2025-12-05;2025-12-09;2025-12-12;livrée;1;2441.7;0;2930.04;EUR
CMD-017829;C2025-017829;CLI-00124;SIT-00150;COM-0031;Téléphone;2025-12-05;2025-12-19;2025-12-30;livrée;4;77.33;0;92.8;EUR
CMD-017830;C2025-017830;CLI-02397;SIT-03012;COM-0029;Appel d’offres;2025-12-05;2025-12-16;2025-12-26;livrée;2;877.42;10;1052.9;EUR
CMD-017831;C2025-017831;CLI-02255;SIT-02845;COM-0038;Téléphone;2025-12-05;2025-12-08;2025-12-13;livrée;3;1014.01;0;1216.81;EUR
CMD-017832;C2025-017832;CLI-01168;SIT-01460;COM-0017;Appel d’offres;2025-12-05;2025-12-08;2025-12-14;livrée;2;483.76;0;580.51;EUR
CMD-017833;C2025-017833;CLI-00064;;COM-0049;Agence;2025-12-05;2025-12-16;2025-12-15;livrée;3;3855.82;0;4626.98;EUR
CMD-017834;C2025-017834;CLI-00355;SIT-00430;COM-0045;Web;2025-12-05;2025-12-17;2025-12-26;livrée;2;6160.69;0;7392.83;EUR
CMD-017835;C2025-017835;CLI-01794;SIT-02248;COM-0041;Agence;2025-12-05;2025-12-16;2025-12-18;livrée;1;351.43;0;421.72;EUR
CMD-017836;C2025-017836;CLI-00930;;COM-0056;Web;2025-12-05;2025-12-15;;annulée;1;898.02;0;1077.62;EUR
CMD-017837;C2025-017837;CLI-00974;SIT-01212;COM-0035;Partenaire;2025-12-05;2025-12-20;2025-12-31;livrée;2;4110.42;0;4932.5;EUR
CMD-017838;C2025-017838;CLI-01761;SIT-02216;COM-0013;Partenaire;2025-12-05;2025-12-15;2025-12-26;livrée;3;1693.87;0;2032.64;EUR
CMD-017839;C2025-017839;CLI-01503;SIT-01890;COM-0040;Téléphone;2025-12-05;2025-12-20;2025-12-25;livrée;2;1013.81;0;1216.57;EUR
CMD-017840;C2025-017840;CLI-01766;;COM-0001;Appel d’offres;2025-12-05;2025-12-20;2025-12-24;livrée;3;1507.95;0;1809.54;EUR
CMD-017841;C2025-017841;CLI-00668;;COM-0017;Appel d’offres;2025-12-05;2025-12-19;2025-12-27;livrée;1;6583.54;0;7900.25;EUR
CMD-017842;C2025-017842;CLI-02390;SIT-03002;COM-0004;Agence;2025-12-05;2025-12-10;2025-12-09;livrée;2;942.85;0;1131.42;EUR
CMD-017843;C2025-017843;CLI-02437;SIT-03064;COM-0001;Partenaire;2025-12-05;2025-12-16;2025-12-21;livrée;3;123.95;0;148.74;EUR
CMD-017844;C2025-017844;CLI-00543;SIT-00661;COM-0037;Agence;2025-12-05;2025-12-13;2025-12-24;en cours;1;401.4;0;481.68;EUR
CMD-017845;C2025-017845;CLI-01206;SIT-01503;COM-0017;Agence;2025-12-05;2025-12-12;2025-12-15;livrée;1;178.8;0;214.56;EUR
CMD-017846;C2025-017846;CLI-00663;;COM-0045;Web;2025-12-05;2025-12-16;2025-12-27;livrée;1;901.68;0;1082.02;EUR
CMD-017847;C2025-017847;CLI-00779;SIT-00954;COM-0013;Partenaire;2025-12-05;2025-12-10;2025-12-18;livrée;2;10556.58;0;12667.9;EUR
CMD-017848;C2025-017848;CLI-01574;;COM-0037;Partenaire;2025-12-05;2025-12-18;2025-12-26;livrée;6;15915.31;0;19098.37;EUR
CMD-017849;C2025-017849;CLI-01477;;COM-0059;Partenaire;05/12/2025;2025-12-20;2025-12-22;livrée;2;418.26;0;501.91;EUR
CMD-017850;C2025-017850;CLI-00142;;COM-0057;Web;2025-12-05;2025-12-18;2025-12-24;livrée;3;1864.28;0;2237.14;EUR
CMD-017851;C2025-017851;CLI-01563;SIT-01969;COM-0022;Téléphone;2025-12-05;2025-12-16;2025-12-26;livrée;1;202.26;0;242.71;EUR
CMD-017852;C2025-017852;CLI-00138;SIT-00170;COM-0032;Téléphone;2025-12-06;2025-12-18;2025-12-24;livrée;2;23.83;0;28.6;EUR
CMD-017853;C2025-017853;CLI-01110;;COM-0016;Partenaire;2025-12-06;2025-12-20;2026-01-01;livrée;2;5098.24;10;6117.89;EUR
CMD-017854;C2025-017854;CLI-00915;SIT-01126;COM-0018;Web;2025-12-06;2025-12-09;2025-12-07;livrée;3;5600.65;0;6720.78;EUR
CMD-017855;C2025-017855;CLI-02096;SIT-02629;COM-0060;Appel d’offres;2025-12-06;2025-12-18;2025-12-17;livrée;2;7679.79;0;9215.75;EUR
CMD-017856;C2025-017856;CLI-02138;SIT-02687;COM-0009;Partenaire;2025-12-06;2025-12-13;2025-12-17;livrée;5;12529.82;0;15035.78;EUR
CMD-017857;C2025-017857;CLI-02340;SIT-02930;COM-0032;Appel d’offres;2025-12-06;2025-12-09;2025-12-16;livrée;1;1361.9;2;1634.28;EUR
CMD-017858;C2025-017858;CLI-00039;SIT-00039;COM-0060;Partenaire;2025-12-06;2025-12-21;2025-12-21;livrée;1;90.63;0;108.76;EUR
CMD-017859;C2025-017859;CLI-00204;SIT-00263;COM-0015;Web;2025-12-06;2025-12-11;2025-12-22;livrée;2;5472.91;0;6567.49;EUR
CMD-017860;C2025-017860;CLI-01159;SIT-01446;COM-0056;Web;2025-12-06;2025-12-17;2025-12-21;livrée;1;18.64;0;22.37;EUR
CMD-017861;C2025-017861;CLI-00926;;COM-0017;Partenaire;2025-12-07;2025-12-15;2025-12-22;livrée;1;8.1;0;9.72;EUR
CMD-017862;C2025-017862;CLI-00316;SIT-00382;COM-0005;Agence;2025-12-07;2025-12-13;2025-12-14;livrée;3;1959.54;0;2351.45;EUR
CMD-017863;C2025-017863;CLI-02367;SIT-02969;COM-0012;Téléphone;2025-12-07;2025-12-18;2025-12-17;livrée;1;654.03;0;784.84;EUR
CMD-017864;C2025-017864;CLI-00056;;COM-0008;Web;2025-12-07;2025-12-12;2025-12-12;livrée;6;15179.14;0;18214.97;EUR
CMD-017865;C2025-017865;CLI-02459;;COM-0014;Web;2025-12-07;2025-12-13;2025-12-21;livrée;1;625.32;0;750.38;EUR
CMD-017866;C2025-017866;CLI-02237;SIT-02819;COM-0036;Appel d’offres;2025-12-07;2025-12-20;2025-12-19;livrée;2;94.56;0;113.47;EUR
CMD-017867;C2025-017867;CLI-00108;SIT-00122;COM-0023;Appel d’offres;2025-12-07;2025-12-18;2025-12-23;livrée;3;1059.72;2;1271.66;EUR
CMD-017868;C2025-017868;CLI-01599;SIT-02010;COM-0004;Partenaire;2025-12-07;2025-12-10;2025-12-16;livrée;1;75.35;0;90.42;EUR
CMD-017869;C2025-017869;CLI-01858;;COM-0035;Téléphone;2025-12-07;2025-12-10;2025-12-20;livrée;3;489.76;0;587.71;EUR
CMD-017870;C2025-017870;CLI-00361;SIT-00440;COM-0036;Agence;2025-12-07;2025-12-20;2025-12-23;livrée;1;1276.95;0;1532.34;EUR
CMD-017871;C2025-017871;CLI-01307;SIT-01636;COM-0030;Web;2025-12-07;2025-12-14;2025-12-21;livrée;3;8163.8;5;9796.56;EUR
CMD-017872;C2025-017872;CLI-02041;;COM-0036;Agence;2025-12-08;2025-12-13;;annulée;4;1073.64;0;1288.37;EUR
CMD-017873;C2025-017873;CLI-02234;;COM-0020;Appel d’offres;2025-12-08;2025-12-20;2025-12-19;livrée;6;18769.12;0;22522.94;EUR
CMD-017874;C2025-017874;CLI-01424;SIT-01787;COM-0036;Appel d’offres;2025-12-08;2025-12-19;2025-12-27;livrée;1;-186.03;0;-223.24;EUR
CMD-017875;C2025-017875;CLI-00815;SIT-01003;COM-0059;Appel d’offres;2025-12-08;2025-12-13;2025-12-17;livrée;3;9408.38;0;11290.06;EUR
CMD-017876;C2025-017876;CLI-02168;SIT-02734;COM-0038;Agence;2025-12-08;2025-12-22;2025-12-30;livrée;1;2341.9;2;2810.28;EUR
CMD-017877;C2025-017877;CLI-02218;;COM-0056;Téléphone;2025-12-08;2025-12-23;2026-01-02;livrée;2;1808.41;10;2170.09;EUR
CMD-017878;C2025-017878;CLI-00632;SIT-00771;COM-0049;Appel d’offres;2025-12-08;2025-12-21;2025-12-31;livrée;6;5928.38;0;7114.06;EUR
CMD-017879;C2025-017879;CLI-00008;SIT-00008;COM-0041;Téléphone;2025-12-08;2025-12-12;2025-12-23;livrée;1;47.2;10;56.64;EUR
CMD-017880;C2025-017880;CLI-01971;;COM-0048;Agence;08/12/2025;2025-12-23;2026-01-02;livrée;2;4125.57;0;4950.68;EUR
CMD-017881;C2025-017881;CLI-01552;SIT-01953;COM-0010;Appel d’offres;2025-12-08;2025-12-21;2025-12-19;livrée;1;26742.75;0;32091.3;EUR
CMD-017882;C2025-017882;CLI-01818;;COM-0049;Téléphone;2025-12-08;2025-12-15;2025-12-18;LIVREE;3;3360.71;0;4032.85;EUR
CMD-017883;C2025-017883;CLI-00290;SIT-00358;COM-0002;Agence;2025-12-08;2025-12-20;2025-12-20;livrée;2;121.6;0;145.92;EUR
CMD-017884;C2025-017884;CLI-00101;SIT-00114;COM-0003;Web;2025-12-08;2025-12-20;2025-12-18;livrée;3;3584.86;0;4301.83;EUR
CMD-017885;C2025-017885;CLI-00984;SIT-01224;COM-0031;Web;2025-12-08;2025-12-13;2025-12-25;livrée;5;5004.07;2;6004.88;EUR
CMD-017886;C2025-017886;CLI-00664;SIT-00818;COM-0002;Appel d’offres;2025-12-08;2025-12-11;2025-12-12;livrée;3;14541.49;10;17449.79;EUR
CMD-017887;C2025-017887;CLI-01839;SIT-02300;COM-0006;Agence;2025-12-08;2025-12-23;2025-12-28;livrée;6;1471.28;0;1765.54;EUR
CMD-017888;C2025-017888;CLI-02341;SIT-02931;COM-0015;Web;2025-12-08;2025-12-14;2025-12-20;livrée;3;11700.46;0;14040.55;EUR
CMD-017889;C2025-017889;CLI-01984;SIT-02478;COM-0010;Partenaire;2025-12-08;2025-12-18;2025-12-17;livrée;2;381.54;10;457.85;EUR
CMD-017890;C2025-017890;CLI-02277;SIT-02871;COM-0045;Appel d’offres;08/12/2025;2025-12-23;;annulée;4;2502.9;0;3003.48;EUR
CMD-017891;C2025-017891;CLI-00880;SIT-01091;COM-0018;Web;2025-12-08;2025-12-14;2025-12-12;livrée;3;5288.25;0;6345.9;EUR
CMD-017892;C2025-017892;CLI-02214;;COM-0046;Partenaire;2025-12-08;2025-12-17;2025-12-26;livrée;5;20134.78;5;24161.74;EUR
CMD-017893;C2025-017893;CLI-02117;;COM-0027;Appel d’offres;2025-12-08;2025-12-14;2025-12-17;livrée;6;1990.05;0;2388.06;EUR
CMD-017894;C2025-017894;CLI-02247;SIT-02833;COM-0007;Web;2025-12-08;2025-12-17;2025-12-29;livrée;2;16.76;2;20.11;EUR
CMD-017895;C2025-017895;CLI-00482;SIT-00586;COM-0003;Partenaire;2025-12-08;2025-12-14;2025-12-18;livrée;3;13873.66;0;16648.39;EUR
CMD-017896;C2025-017896;CLI-00739;;COM-0036;Appel d’offres;08/12/2025;2025-12-15;;annulée;3;2019.56;2;2423.47;EUR
CMD-017897;C2025-017897;CLI-00171;SIT-00218;COM-0014;Agence;2025-12-08;2025-12-12;2025-12-12;livrée;1;25.31;0;30.37;EUR
CMD-017898;C2025-017898;CLI-00892;;COM-0004;Agence;2025-12-08;2025-12-22;2025-12-25;livrée;2;6903.38;0;8284.06;EUR
CMD-017899;C2025-017899;CLI-01776;SIT-02228;COM-0026;Téléphone;2025-12-08;2025-12-11;2025-12-10;livrée;5;2071.09;0;2485.31;EUR
CMD-017900;C2025-017900;CLI-02355;SIT-02951;COM-0024;Appel d’offres;2025-12-08;2025-12-20;2025-12-20;livrée;2;1888.83;5;2266.6;EUR
CMD-017901;C2025-017901;CLI-00590;SIT-00721;COM-0002;Web;2025-12-08;2025-12-18;2025-11-19;livrée;6;13195.94;0;15835.13;EUR
CMD-017902;C2025-017902;CLI-00644;;COM-0041;Appel d’offres;2025-12-08;2025-12-15;2025-12-15;livrée;3;4840.72;0;5808.86;EUR
CMD-017903;C2025-017903;CLI-01264;;COM-0029;Partenaire;2025-12-08;2025-12-11;2025-12-09;livrée;1;20.06;10;24.07;EUR
CMD-017904;C2025-017904;CLI-01017;SIT-01264;COM-0050;Web;2025-12-08;2025-12-15;2025-12-23;livrée;6;18134.07;5;21760.88;EUR
CMD-017905;C2025-017905;CLI-01458;SIT-01837;COM-0039;Partenaire;2025-12-08;2025-12-12;2025-12-16;livrée;3;1186.13;5;1423.36;EUR
CMD-017906;C2025-017906;CLI-00481;SIT-00583;COM-0007;Partenaire;2025-12-08;2025-12-14;2025-12-15;livrée;2;45.82;0;54.98;EUR
CMD-017907;C2025-017907;CLI-02091;SIT-02626;COM-0019;Web;2025-12-08;2025-12-16;2025-12-16;livrée;3;1971.27;0;2365.52;EUR
CMD-017908;C2025-017908;CLI-00886;;COM-0050;Appel d’offres;2025-12-08;2025-12-22;2025-12-22;livrée;2;3334.09;5;4000.91;EUR
CMD-017909;C2025-017909;CLI-00127;SIT-00153;COM-0019;Agence;2025-12-08;2025-12-18;2025-12-19;livrée;1;93.49;0;112.19;EUR
CMD-017910;C2025-017910;CLI-02368;SIT-02971;COM-0060;Agence;2025-12-08;2025-12-18;2025-12-19;livrée;4;231.63;2;277.96;EUR
CMD-017911;C2025-017911;CLI-01734;;COM-0039;Partenaire;2025-12-08;2025-12-12;2025-11-25;livrée;2;9360.57;0;11232.68;EUR
CMD-017912;C2025-017912;CLI-02094;SIT-02627;COM-0015;Appel d’offres;2025-12-09;2025-12-16;2025-12-20;livrée;4;7434.74;0;8921.69;EUR
CMD-017913;C2025-017913;CLI-00030;SIT-00027;COM-0016;Agence;2025-12-09;2025-12-15;2025-12-13;livrée;3;4854.5;0;5825.4;EUR
CMD-017914;C2025-017914;CLI-00117;;COM-0054;Web;2025-12-09;2025-12-24;2026-01-04;livrée;3;3949.61;0;4739.53;EUR
CMD-017915;C2025-017915;CLI-00157;SIT-00197;COM-0058;Appel d’offres;2025-12-09;2025-12-12;2025-12-12;livrée;2;417.61;0;501.13;EUR
CMD-017916;C2025-017916;CLI-02484;SIT-03124;COM-0029;Web;2025-12-09;2025-12-20;2025-12-22;livrée;4;16001.28;0;19201.54;EUR
CMD-017917;C2025-017917;CLI-01889;SIT-02360;COM-0014;Appel d’offres;2025-12-09;2025-12-23;2025-12-31;livrée;1;781.34;0;937.61;EUR
CMD-017918;C2025-017918;CLI-02025;;COM-0002;Web;2025-12-09;2025-12-17;2025-12-27;livrée;3;6269.13;0;7522.96;EUR
