id_releve;id_site;horodatage;energie_kwh;puissance_max_kw;temperature_c;qualite_mesure
REL-0024816;SIT-00003;2026-07-19 03:00:00;5.62;9.4;22.1;valide
REL-0024817;SIT-00003;2026-07-19 04:00:00;6.01;12.1;19.3;valide
REL-0024818;SIT-00003;2026-07-19 05:00:00;6;12.4;22;valide
REL-0024819;SIT-00003;2026-07-19 07:00:00;14.09;20.2;23.9;valide
REL-0024820;SIT-00003;2026-07-19 09:00:00;28.29;45.2;26.6;valide
REL-0024821;SIT-00003;2026-07-19 10:00:00;26.32;38.7;28.5;estimée
REL-0024822;SIT-00003;2026-07-19 11:00:00;26.61;54.9;28;valide
REL-0024823;SIT-00003;2026-07-19 12:00:00;24.28;35.6;25.4;valide
REL-0024824;SIT-00003;2026-07-19 13:00:00;24.32;34.2;27.6;valide
REL-0024825;SIT-00003;2026-07-19 15:00:00;24.75;39.3;23.4;valide
REL-0024826;SIT-00003;2026-07-19 16:00:00;25.13;37.9;24.2;valide
REL-0024827;SIT-00003;2026-07-19 17:00:00;27.09;53.4;23.9;valide
REL-0024828;SIT-00003;2026-07-19 18:00:00;15.85;31.8;22.6;valide
REL-0024829;SIT-00003;2026-07-19 19:00:00;15.01;22.1;20.9;valide
REL-0024830;SIT-00003;2026-07-19 20:00:00;15.69;30;21.6;valide
REL-0024831;SIT-00003;2026-07-19 21:00:00;7.82;12;19.5;valide
REL-0024832;SIT-00003;2026-07-19 22:00:00;7.48;12.2;21.5;valide
REL-0024833;SIT-00003;2026-07-19 23:00:00;7.59;10.9;21.2;valide
REL-0024834;SIT-00003;2026-07-20 00:00:00;15.45;23.3;15.6;valide
REL-0024835;SIT-00003;2026-07-20 01:00:00;14.01;28.4;17.8;valide
REL-0024836;SIT-00003;2026-07-20 02:00:00;14.86;32.1;19.8;valide
REL-0024837;SIT-00003;2026-07-20 03:00:00;15.88;26.4;20.7;valide
REL-0024838;SIT-00003;2026-07-20 04:00:00;15.84;34.8;21.8;valide
REL-0024839;SIT-00003;2026-07-20 05:00:00;14.08;22.4;21.8;valide
REL-0024840;SIT-00003;2026-07-20 06:00:00;37.46;61.6;22.1;valide
REL-0024841;SIT-00003;2026-07-20 07:00:00;37.11;79.3;23.8;valide
REL-0024842;SIT-00003;2026-07-20 08:00:00;71.67;130.8;24.8;valide
REL-0024843;SIT-00003;2026-07-20 09:00:00;62.85;122.3;25.5;estimée
REL-0024844;SIT-00003;2026-07-20 10:00:00;64.9;127.3;25.6;valide
REL-0024845;SIT-00003;2026-07-20 11:00:00;66.33;123;26.4;valide
REL-0024846;SIT-00003;2026-07-20 12:00:00;56.52;92.3;26.7;valide
REL-0024847;SIT-00003;2026-07-20 13:00:00;60.96;130.8;25.3;valide
REL-0024848;SIT-00003;2026-07-20 14:00:00;62.38;135.6;27.8;valide
REL-0024849;SIT-00003;2026-07-20 15:00:00;70.58;149.6;27.3;valide
REL-0024850;SIT-00003;2026-07-20 16:00:00;70.62;145.2;23.1;valide
REL-0024851;SIT-00003;2026-07-20 17:00:00;62.04;115.9;23.4;valide
REL-0024852;SIT-00003;2026-07-20 18:00:00;41.44;82.6;23.6;valide
REL-0024853;SIT-00003;2026-07-20 19:00:00;39.76;60.9;22.7;valide
REL-0024854;SIT-00003;2026-07-20 20:00:00;42.84;91.5;20.2;valide
REL-0024855;SIT-00003;2026-07-20 21:00:00;20.56;34.5;19.1;estimée
REL-0024856;SIT-00003;2026-07-20 22:00:00;19.03;35.9;18.6;valide
REL-0024857;SIT-00003;2026-07-20 23:00:00;20.22;44.3;18.1;valide
REL-0024858;SIT-00003;2026-07-21 00:00:00;14.21;27.9;17.7;valide
REL-0024859;SIT-00003;2026-07-21 01:00:00;15.29;29.6;19.4;valide
REL-0024860;SIT-00003;2026-07-21 02:00:00;14.97;29.3;18.6;valide
REL-0024861;SIT-00003;2026-07-21 03:00:00;13.66;29.2;18.4;valide
REL-0024862;SIT-00003;2026-07-21 04:00:00;15.25;31.4;19.2;valide
REL-0024863;SIT-00003;2026-07-21 05:00:00;14.89;26.9;20.6;valide
REL-0024864;SIT-00003;2026-07-21 06:00:00;35.09;55.2;23;valide
REL-0024865;SIT-00003;2026-07-21 07:00:00;35.71;52.4;23;valide
REL-0024866;SIT-00003;2026-07-21 08:00:00;66.18;109.1;25.1;valide
REL-0024867;SIT-00003;2026-07-21 09:00:00;69.12;113.8;26.3;valide
REL-0024868;SIT-00003;2026-07-21 10:00:00;63.64;117.9;25.8;valide
REL-0024869;SIT-00003;2026-07-21 11:00:00;63.32;121.9;27.5;valide
REL-0024870;SIT-00003;2026-07-21 12:00:00;55.17;113.5;25.7;valide
REL-0024871;SIT-00003;2026-07-21 13:00:00;59.18;120.2;28.4;valide
REL-0024872;SIT-00003;2026-07-21 14:00:00;66.47;144.6;26.1;valide
REL-0024873;SIT-00003;2026-07-21 15:00:00;71.55;138.1;25.1;valide
REL-0024874;SIT-00003;2026-07-21 16:00:00;70.93;115.5;23.8;valide
REL-0024875;SIT-00003;2026-07-21 17:00:00;65.21;92.7;23.5;valide
REL-0024876;SIT-00003;2026-07-21 18:00:00;38.19;65.6;25;valide
REL-0024877;SIT-00003;2026-07-21 19:00:00;37.43;73;22.2;valide
REL-0024878;SIT-00003;2026-07-21 20:00:00;42.92;89.9;20.2;valide
REL-0024879;SIT-00003;2026-07-21 21:00:00;18.57;37.2;20.2;valide
REL-0024880;SIT-00003;2026-07-21 22:00:00;18.84;31.6;18.1;valide
REL-0024881;SIT-00003;2026-07-21 23:00:00;19.22;30;19;valide
REL-0024882;SIT-00003;2026-07-22 00:00:00;14.39;27.4;20.5;valide
REL-0024883;SIT-00003;2026-07-22 01:00:00;14.93;32.2;17.4;valide
REL-0024884;SIT-00003;2026-07-22 02:00:00;15;21.9;17.8;valide
REL-0024885;SIT-00003;2026-07-22 03:00:00;15.04;23.1;19.7;valide
REL-0024886;SIT-00003;2026-07-22 04:00:00;15.47;27;19.4;valide
REL-0024887;SIT-00003;2026-07-22 05:00:00;14.03;29.8;19;valide
REL-0024888;SIT-00003;2026-07-22 06:00:00;35.18;66.8;22.6;valide
REL-0024889;SIT-00003;2026-07-22 07:00:00;34.43;57.1;23.2;valide
REL-0024890;SIT-00003;2026-07-22 08:00:00;70.95;148.5;24.2;valide
REL-0024891;SIT-00003;2026-07-22 09:00:00;68.71;125.2;26.2;valide
REL-0024892;SIT-00003;2026-07-22 10:00:00;68.78;103.6;25.9;valide
REL-0024893;SIT-00003;2026-07-22 11:00:00;69.21;134.2;27.6;valide
REL-0024894;SIT-00003;2026-07-22 12:00:00;54.69;81.3;27.5;valide
REL-0024895;SIT-00003;2026-07-22 13:00:00;55.61;111.5;25.6;valide
REL-0024896;SIT-00003;2026-07-22 14:00:00;69.28;117.9;26.9;valide
REL-0024897;SIT-00003;2026-07-22 15:00:00;72.18;130.7;27.1;valide
REL-0024898;SIT-00003;2026-07-22 16:00:00;66.08;99.3;23.8;valide
REL-0024899;SIT-00003;2026-07-22 17:00:00;62.86;129.2;24.3;valide
REL-0024900;SIT-00003;2026-07-22 18:00:00;39.46;78.1;21.7;valide
REL-0024901;SIT-00003;2026-07-22 19:00:00;41.13;59.5;21.3;valide
REL-0024902;SIT-00003;2026-07-22 20:00:00;38.28;57.7;22;valide
REL-0024903;SIT-00003;2026-07-22 21:00:00;20.4;41;20.8;valide
REL-0024904;SIT-00003;2026-07-22 22:00:00;21.07;34.8;18.8;valide
REL-0024905;SIT-00003;2026-07-22 23:00:00;21.03;38.8;18.9;valide
REL-0024906;SIT-00003;2026-07-23 00:00:00;15.98;24.4;18.8;valide
REL-0024907;SIT-00003;2026-07-23 01:00:00;14.81;26.4;19.8;valide
REL-0024908;SIT-00003;2026-07-23 02:00:00;14.14;20.3;18.5;valide
REL-0024909;SIT-00003;2026-07-23 03:00:00;14.45;23.2;18.2;valide
REL-0024910;SIT-00003;2026-07-23 04:00:00;14.46;26.2;21.7;valide
REL-0024911;SIT-00003;2026-07-23 05:00:00;14.4;20.2;21.2;valide
REL-0024912;SIT-00003;2026-07-23 06:00:00;38.77;64.4;22;valide
REL-0024913;SIT-00003;2026-07-23 07:00:00;34.96;69.6;25.6;valide
REL-0024914;SIT-00003;2026-07-23 08:00:00;68.93;104.1;25.3;valide
REL-0024915;SIT-00003;2026-07-23 09:00:00;69.16;106;27.3;valide
REL-0024916;SIT-00003;2026-07-23 10:00:00;65.39;106.6;27.6;valide
REL-0024917;SIT-00003;2026-07-23 11:00:00;66.68;128.4;26.1;valide
REL-0024918;SIT-00003;2026-07-23 12:00:00;54.16;101.4;26.9;valide
REL-0024919;SIT-00003;2026-07-23 13:00:00;61.63;107.8;25.2;valide
REL-0024920;SIT-00003;2026-07-23 14:00:00;69.55;134.2;25.9;valide
REL-0024921;SIT-00003;2026-07-23 15:00:00;68.16;109.2;24.6;valide
REL-0024922;SIT-00003;2026-07-23 16:00:00;71.99;141.2;26;valide
REL-0024923;SIT-00003;2026-07-23 17:00:00;69.8;127.4;21;valide
REL-0024924;SIT-00003;2026-07-23 18:00:00;43.1;81.6;22.8;valide
REL-0024925;SIT-00003;2026-07-23 19:00:00;43.38;88.1;23.5;valide
REL-0024926;SIT-00003;2026-07-23 20:00:00;40.17;86.6;20.3;valide
REL-0024927;SIT-00003;2026-07-23 21:00:00;19.1;30.4;19.3;valide
REL-0024928;SIT-00003;2026-07-23 22:00:00;18.66;39.5;18;valide
REL-0024929;SIT-00003;2026-07-23 23:00:00;19.45;41.1;17.8;valide
REL-0024930;SIT-00003;2026-07-24 00:00:00;15.24;30.6;17.4;valide
REL-0024931;SIT-00003;2026-07-24 01:00:00;15.76;29.9;18.2;valide
REL-0024932;SIT-00003;2026-07-24 02:00:00;13.97;27.7;18;valide
REL-0024933;SIT-00003;2026-07-24 03:00:00;14.96;23.3;18.4;valide
REL-0024934;SIT-00003;2026-07-24 04:00:00;15.15;23.5;18.3;valide
REL-0024935;SIT-00003;2026-07-24 05:00:00;14.9;25.6;21;valide
REL-0024936;SIT-00003;2026-07-24 06:00:00;35.89;68.8;22.9;estimée
REL-0024937;SIT-00003;2026-07-24 06:00:00;35.89;68.8;22.9;estimée
REL-0024938;SIT-00003;2026-07-24 07:00:00;37.31;73.1;22.7;valide
REL-0024939;SIT-00003;2026-07-24 08:00:00;69.68;152.7;24.5;valide
REL-0024940;SIT-00003;2026-07-24 09:00:00;70.69;136.9;24.6;valide
REL-0024941;SIT-00003;2026-07-24 10:00:00;68.51;104;25.7;valide
REL-0024942;SIT-00003;2026-07-24 11:00:00;64.72;121.6;27.8;valide
REL-0024943;SIT-00003;2026-07-24 12:00:00;54.59;111.9;27.3;valide
REL-0024944;SIT-00003;2026-07-24 13:00:00;55.9;96.1;26.4;valide
REL-0024945;SIT-00003;2026-07-24 14:00:00;69.01;132.9;27.1;valide
REL-0024946;SIT-00003;2026-07-24 15:00:00;64.21;122.5;26.8;valide
REL-0024947;SIT-00003;2026-07-24 16:00:00;68.72;112.4;22.8;valide
REL-0024948;SIT-00003;2026-07-24 17:00:00;65.8;117.2;23.2;valide
REL-0024949;SIT-00003;2026-07-24 18:00:00;42.58;69.6;22.4;valide
REL-0024950;SIT-00003;2026-07-24 19:00:00;41.79;77.6;22.9;valide
REL-0024951;SIT-00003;2026-07-24 20:00:00;40.55;73.3;20.7;valide
REL-0024952;SIT-00003;2026-07-24 21:00:00;19.69;37.3;20.9;valide
REL-0024953;SIT-00003;2026-07-24 22:00:00;20.96;39.5;19.2;valide
REL-0024954;SIT-00003;2026-07-24 23:00:00;19.23;27.1;20.3;valide
REL-0024955;SIT-00003;2026-07-25 00:00:00;6.21;12.6;18.9;valide
REL-0024956;SIT-00003;2026-07-25 01:00:00;5.75;11.6;17.7;valide
REL-0024957;SIT-00003;2026-07-25 02:00:00;6.23;10.5;17.4;valide
REL-0024958;SIT-00003;2026-07-25 03:00:00;5.61;9.2;18.9;valide
REL-0024959;SIT-00003;2026-07-25 04:00:00;6.29;9;20.2;valide
REL-0024960;SIT-00003;2026-07-25 05:00:00;6.01;9.4;20.4;valide
REL-0024961;SIT-00003;2026-07-25 06:00:00;15.78;31.3;20.7;valide
REL-0024962;SIT-00003;2026-07-25 07:00:00;14.35;26.7;21.9;valide
REL-0024963;SIT-00003;2026-07-25 08:00:00;27.36;45.1;23.9;estimée
REL-0024964;SIT-00003;2026-07-25 09:00:00;27.88;52.8;26.2;valide
REL-0024965;SIT-00003;2026-07-25 10:00:00;27.68;56.5;27.4;valide
REL-0024966;SIT-00003;2026-07-25 11:00:00;25.3;54.1;25;valide
REL-0024967;SIT-00003;2026-07-25 12:00:00;23.43;35.3;26.8;valide
REL-0024968;SIT-00003;2026-07-25 13:00:00;21.69;41.6;25.6;valide
REL-0024969;SIT-00003;2026-07-25 14:00:00;28.79;47.2;23.8;valide
REL-0024970;SIT-00003;2026-07-25 15:00:00;26.9;42.2;24;valide
REL-0024971;SIT-00003;2026-07-25 16:00:00;25.42;53.7;23.8;estimée
REL-0024972;SIT-00003;2026-07-25 17:00:00;28.96;54.9;25;valide
REL-0024973;SIT-00003;2026-07-25 18:00:00;16.62;23.8;22.1;valide
REL-0024974;SIT-00003;2026-07-25 19:00:00;15.24;32.4;20.3;valide
REL-0024975;SIT-00003;2026-07-25 20:00:00;16.44;34.3;20.5;valide
REL-0024976;SIT-00003;2026-07-25 21:00:00;7.96;12.5;22.5;valide
REL-0024977;SIT-00003;2026-07-25 22:00:00;8.51;17.5;15.8;valide
REL-0024978;SIT-00003;2026-07-25 23:00:00;7.99;15.1;18;valide
REL-0024979;SIT-00003;2026-07-26 00:00:00;6.04;11.4;18;valide
REL-0024980;SIT-00003;2026-07-26 01:00:00;5.93;12.6;16.6;valide
REL-0024981;SIT-00003;2026-07-26 02:00:00;6.43;13.1;19.1;valide
REL-0024982;SIT-00003;2026-07-26 03:00:00;6.01;9.2;20.3;valide
REL-0024983;SIT-00003;2026-07-26 04:00:00;6.06;11.7;21.3;valide
REL-0024984;SIT-00003;2026-07-26 05:00:00;6.44;10.3;20.5;valide
REL-0024985;SIT-00003;2026-07-26 06:00:00;14.29;26.4;22.9;valide
REL-0024986;SIT-00003;2026-07-26 07:00:00;14.13;24;24.8;valide
REL-0024987;SIT-00003;2026-07-26 08:00:00;27.48;44.3;24.5;valide
REL-0024988;SIT-00003;2026-07-26 09:00:00;26.79;58.4;25.8;valide
REL-0024989;SIT-00003;2026-07-26 10:00:00;28.02;46.4;26.2;valide
REL-0024990;SIT-00003;2026-07-26 11:00:00;28.13;55.6;27.6;valide
REL-0024991;SIT-00003;2026-07-26 12:00:00;22.01;35.6;27.4;valide
REL-0024992;SIT-00003;2026-07-26 13:00:00;22.01;48.1;25.8;valide
REL-0024993;SIT-00003;2026-07-26 14:00:00;26.85;49.7;23.6;valide
REL-0024994;SIT-00003;2026-07-26 15:00:00;28.82;44.4;25.9;valide
REL-0024995;SIT-00003;2026-07-26 16:00:00;26.12;48.5;23.7;valide
REL-0024996;SIT-00003;2026-07-26 17:00:00;25.28;46.9;24.7;valide
REL-0024997;SIT-00003;2026-07-26 18:00:00;16.73;34;21.8;valide
REL-0024998;SIT-00003;2026-07-26 19:00:00;17.3;25.7;19.3;valide
REL-0024999;SIT-00003;2026-07-26 20:00:00;15.71;26.6;19.2;valide
REL-0025000;SIT-00003;2026-07-26 21:00:00;8.77;18.1;19.6;valide
REL-0025001;SIT-00003;2026-07-26 22:00:00;8.49;15.8;18.5;valide
REL-0025002;SIT-00003;2026-07-26 23:00:00;8.21;14.9;18.1;valide
REL-0025003;SIT-00003;2026-07-27 00:00:00;14.29;31;19.5;valide
REL-0025004;SIT-00003;2026-07-27 01:00:00;15.04;31.4;17.7;valide
REL-0025005;SIT-00003;2026-07-27 02:00:00;15.07;24.2;18.5;valide
REL-0025006;SIT-00003;2026-07-27 03:00:00;14.64;21.3;19.4;valide
REL-0025007;SIT-00003;2026-07-27 04:00:00;14.92;27.9;21.7;valide
REL-0025008;SIT-00003;2026-07-27 05:00:00;14.84;25.7;22.4;valide
REL-0025009;SIT-00003;2026-07-27 06:00:00;35.09;66.8;21.6;valide
REL-0025010;SIT-00003;2026-07-27 07:00:00;39.72;61.5;23.8;valide
REL-0025011;SIT-00003;2026-07-27 08:00:00;68.54;145.9;22.3;valide
REL-0025012;SIT-00003;2026-07-27 09:00:00;64.51;104.8;24.6;valide
REL-0025013;SIT-00003;2026-07-27 10:00:00;72.86;120.2;24.7;valide
REL-0025014;SIT-00003;2026-07-27 11:00:00;67.77;111.4;28.4;valide
REL-0025015;SIT-00003;2026-07-27 12:00:00;53.73;102.4;23.8;valide
REL-0025016;SIT-00003;2026-07-27 13:00:00;53.59;96.2;28.2;valide
REL-0025017;SIT-00003;2026-07-27 14:00:00;64.41;139.3;23.5;valide
REL-0025018;SIT-00003;2026-07-27 15:00:00;68.54;107;24.9;valide
REL-0025019;SIT-00003;2026-07-27 16:00:00;69.41;130.3;25.9;valide
REL-0025020;SIT-00003;2026-07-27 17:00:00;63.71;94;23.9;valide
REL-0025021;SIT-00003;2026-07-27 18:00:00;41.61;88.9;25.2;valide
REL-0025022;SIT-00003;2026-07-27 19:00:00;38.18;66;19.1;valide
REL-0025023;SIT-00003;2026-07-27 20:00:00;43.35;91.2;21.1;valide
REL-0025024;SIT-00003;2026-07-27 21:00:00;20.46;38.9;19;valide
REL-0025025;SIT-00003;2026-07-27 22:00:00;21.79;32.4;15.5;valide
REL-0025026;SIT-00003;2026-07-27 23:00:00;19.75;38.8;18.1;valide
REL-0025027;SIT-00003;2026-07-28 00:00:00;13.87;21.3;16.8;valide
REL-0025028;SIT-00003;2026-07-28 01:00:00;15.27;31.7;18.5;valide
REL-0025029;SIT-00003;2026-07-28 02:00:00;15.69;29.2;17.6;valide
REL-0025030;SIT-00003;2026-07-28 03:00:00;14.05;24.7;19.4;valide
REL-0025031;SIT-00003;2026-07-28 04:00:00;15.58;33.5;18.9;valide
REL-0025032;SIT-00003;2026-07-28 05:00:00;14.43;31.7;18.8;valide
REL-0025033;SIT-00003;2026-07-28 06:00:00;38.44;60.2;22.1;valide
REL-0025034;SIT-00003;2026-07-28 07:00:00;39.64;68;23.9;valide
REL-0025035;SIT-00003;2026-07-28 08:00:00;63.14;104.2;25.1;valide
REL-0025036;SIT-00003;2026-07-28 09:00:00;70.64;136.4;24.3;valide
REL-0025037;SIT-00003;2026-07-28 10:00:00;65.04;94.5;25.2;valide
REL-0025038;SIT-00003;2026-07-28 11:00:00;71.37;151.1;26.2;valide
REL-0025039;SIT-00003;2026-07-28 12:00:00;56.66;119.7;27;valide
REL-0025040;SIT-00003;2026-07-28 13:00:00;59.17;125.1;27.1;valide
REL-0025041;SIT-00003;2026-07-28 14:00:00;63.97;107.3;26.6;valide
REL-0025042;SIT-00003;2026-07-28 15:00:00;70.82;99.7;24.1;valide
REL-0025043;SIT-00003;2026-07-28 16:00:00;72.97;151.6;24;valide
REL-0025044;SIT-00003;2026-07-28 17:00:00;67.92;122.2;23.5;valide
REL-0025045;SIT-00003;2026-07-28 18:00:00;40.92;69.6;22.6;valide
REL-0025046;SIT-00003;2026-07-28 19:00:00;40.46;66.6;22.7;valide
REL-0025047;SIT-00003;2026-07-28 20:00:00;43.93;62;19.4;valide
REL-0025048;SIT-00003;2026-07-28 21:00:00;21.59;45.9;20.4;valide
REL-0025049;SIT-00003;2026-07-28 22:00:00;18.88;28.1;18.9;valide
REL-0025050;SIT-00003;2026-07-28 23:00:00;20.45;29.4;20.4;valide
REL-0025051;SIT-00003;2026-07-29 00:00:00;15.98;23.1;17.9;valide
REL-0025052;SIT-00003;2026-07-29 01:00:00;15.32;30.3;18.2;valide
REL-0025053;SIT-00003;2026-07-29 02:00:00;15.07;27.7;16.7;valide
REL-0025054;SIT-00003;2026-07-29 03:00:00;14.29;31.2;18.8;valide
REL-0025055;SIT-00003;2026-07-29 04:00:00;16.13;35.2;20;valide
REL-0025056;SIT-00003;2026-07-29 05:00:00;15.27;23.5;21.1;valide
REL-0025057;SIT-00003;2026-07-29 06:00:00;36.95;74.7;21.7;valide
REL-0025058;SIT-00003;2026-07-29 07:00:00;40.21;58;23.5;valide
REL-0025059;SIT-00003;2026-07-29 08:00:00;70.65;132.6;25.6;valide
REL-0025060;SIT-00003;2026-07-29 09:00:00;70.74;119.2;24.8;valide
REL-0025061;SIT-00003;2026-07-29 10:00:00;70.89;113.4;27.7;valide
REL-0025062;SIT-00003;2026-07-29 11:00:00;64.7;116.5;26.4;valide
REL-0025063;SIT-00003;2026-07-29 12:00:00;60.98;132.4;25.9;valide
REL-0025064;SIT-00003;2026-07-29 13:00:00;55.26;98.8;24.8;valide
REL-0025065;SIT-00003;2026-07-29 14:00:00;73.75;111.6;26.6;valide
REL-0025066;SIT-00003;2026-07-29 15:00:00;64.63;130.5;24.1;valide
REL-0025067;SIT-00003;2026-07-29 16:00:00;64.84;140.5;22.1;valide
REL-0025068;SIT-00003;2026-07-29 18:00:00;41.12;65.7;20.4;valide
REL-0025069;SIT-00003;2026-07-29 19:00:00;44.3;71.9;21.9;valide
REL-0025070;SIT-00003;2026-07-29 20:00:00;39.84;62.4;19;valide
REL-0025071;SIT-00003;2026-07-29 21:00:00;20.2;42.3;19.7;valide
REL-0025072;SIT-00003;2026-07-29 22:00:00;20.86;33.3;16.9;valide
REL-0025073;SIT-00003;2026-07-29 23:00:00;20.22;32.7;17.7;valide
REL-0025074;SIT-00003;2026-07-30 00:00:00;15.12;32.4;18.8;valide
REL-0025075;SIT-00003;2026-07-30 01:00:00;14.86;24.3;20.1;valide
REL-0025076;SIT-00003;2026-07-30 02:00:00;15.61;23.4;16.3;valide
REL-0025077;SIT-00003;2026-07-30 03:00:00;14.22;23.3;17.5;valide
REL-0025078;SIT-00003;2026-07-30 04:00:00;14.79;27;20;valide
REL-0025079;SIT-00003;2026-07-30 05:00:00;15.23;27.2;22.7;valide
REL-0025080;SIT-00003;2026-07-30 06:00:00;35.09;67;20;valide
REL-0025081;SIT-00003;2026-07-30 07:00:00;40.3;86.1;21.9;valide
REL-0025082;SIT-00003;2026-07-30 08:00:00;63.96;110.9;25;valide
REL-0025083;SIT-00003;2026-07-30 09:00:00;67.4;110.2;24.9;valide
REL-0025084;SIT-00003;2026-07-30 10:00:00;69.95;152.7;26.4;valide
REL-0025085;SIT-00003;2026-07-30 11:00:00;72.12;154.2;26;valide
REL-0025086;SIT-00003;2026-07-30 12:00:00;59.21;106.5;23.2;valide
REL-0025087;SIT-00003;2026-07-30 13:00:00;56.84;124.6;26.9;valide
REL-0025088;SIT-00003;2026-07-30 14:00:00;74.03;139.5;26.4;valide
REL-0025089;SIT-00003;2026-07-30 15:00:00;67.33;125;23.1;valide
REL-0025090;SIT-00003;2026-07-30 16:00:00;73.76;134.8;24.3;valide
REL-0025091;SIT-00003;2026-07-30 17:00:00;63.52;136.3;23.9;valide
REL-0025092;SIT-00003;2026-07-30 18:00:00;42.99;79.2;20.6;valide
REL-0025093;SIT-00003;2026-07-30 19:00:00;38.42;74.1;22.5;valide
REL-0025094;SIT-00003;2026-07-30 20:00:00;41.37;67.6;19.4;valide
REL-0025095;SIT-00003;2026-07-30 21:00:00;21.18;42.5;20.4;estimée
REL-0025096;SIT-00003;2026-07-30 22:00:00;21.66;34.9;18.1;valide
REL-0025097;SIT-00003;2026-07-30 23:00:00;19.26;36.3;18.1;valide
REL-0025098;SIT-00003;2026-07-31 00:00:00;14.18;26.4;17.8;valide
REL-0025099;SIT-00003;2026-07-31 01:00:00;14.72;28.9;16.9;valide
REL-0025100;SIT-00003;2026-07-31 02:00:00;14.52;23.7;16.4;valide
REL-0025101;SIT-00003;2026-07-31 03:00:00;15.36;27.2;17;valide
REL-0025102;SIT-00003;2026-07-31 04:00:00;14.1;27.4;20.6;valide
REL-0025103;SIT-00003;2026-07-31 05:00:00;15.48;32.5;21.6;valide
REL-0025104;SIT-00003;2026-07-31 06:00:00;39.75;71.6;22.3;valide
REL-0025105;SIT-00003;2026-07-31 07:00:00;37.47;75.7;24.2;valide
REL-0025106;SIT-00003;2026-07-31 08:00:00;68.98;118.2;23.7;valide
REL-0025107;SIT-00003;2026-07-31 09:00:00;67.42;102.7;24.1;valide
REL-0025108;SIT-00003;2026-07-31 10:00:00;65.79;96.1;25.9;valide
REL-0025109;SIT-00003;2026-07-31 11:00:00;68.74;109;25.8;valide
REL-0025110;SIT-00003;2026-07-31 12:00:00;56.49;84.3;27.2;valide
REL-0025111;SIT-00003;2026-07-31 13:00:00;58.76;90.4;25.5;valide
REL-0025112;SIT-00003;2026-07-31 14:00:00;67.38;148.1;25.5;valide
REL-0025113;SIT-00003;2026-07-31 15:00:00;67.65;105.3;25.8;valide
REL-0025114;SIT-00003;2026-07-31 16:00:00;64.26;115.8;26.6;valide
REL-0025115;SIT-00003;2026-07-31 17:00:00;69.02;119;23.5;valide
REL-0025116;SIT-00003;2026-07-31 18:00:00;40.72;79.1;23;valide
REL-0025117;SIT-00003;2026-07-31 19:00:00;38.63;73.5;19.9;valide
REL-0025118;SIT-00003;2026-07-31 20:00:00;44.54;74.7;19.5;valide
REL-0025119;SIT-00003;2026-07-31 21:00:00;22.15;39.2;18.7;valide
REL-0025120;SIT-00003;2026-07-31 22:00:00;21.12;30.3;20.8;valide
REL-0025121;SIT-00003;2026-07-31 23:00:00;20.97;35.5;16.8;valide
REL-0025122;SIT-00003;2026-08-01 00:00:00;6.52;9.6;18.2;valide
REL-0025123;SIT-00003;2026-08-01 01:00:00;5.86;11.2;17.9;valide
REL-0025124;SIT-00003;2026-08-01 02:00:00;6.4;10.8;17.8;valide
REL-0025125;SIT-00003;2026-08-01 03:00:00;6.37;10.5;19.6;valide
REL-0025126;SIT-00003;2026-08-01 04:00:00;5.78;12.1;20.5;valide
REL-0025127;SIT-00003;2026-08-01 05:00:00;5.84;9.3;20;valide
REL-0025128;SIT-00003;2026-08-01 06:00:00;16.04;27.6;23.4;valide
REL-0025129;SIT-00003;2026-08-01 07:00:00;15.08;33.1;21.6;valide
REL-0025130;SIT-00003;2026-08-01 08:00:00;28.31;54.9;23.7;valide
REL-0025131;SIT-00003;2026-08-01 09:00:00;27.46;45;25;valide
REL-0025132;SIT-00003;2026-08-01 10:00:00;27;48.6;26.8;valide
REL-0025133;SIT-00003;2026-08-01 11:00:00;28.47;40.5;25.5;valide
REL-0025134;SIT-00003;2026-08-01 12:00:00;22.86;38.7;23.9;valide
REL-0025135;SIT-00003;2026-08-01 13:00:00;22.27;36.4;25.2;valide
REL-0025136;SIT-00003;2026-08-01 14:00:00;25.79;45.4;24.5;valide
REL-0025137;SIT-00003;2026-08-01 15:00:00;26.98;53.2;24.2;valide
REL-0025138;SIT-00003;2026-08-01 16:00:00;27.61;41.1;23.6;valide
REL-0025139;SIT-00003;2026-08-01 17:00:00;25.8;55.4;24.5;valide
REL-0025140;SIT-00003;2026-08-01 18:00:00;17.34;30.6;21.3;valide
REL-0025141;SIT-00003;2026-08-01 19:00:00;15.99;25.9;19.7;valide
REL-0025142;SIT-00003;2026-08-01 20:00:00;17.47;30.9;17.3;valide
REL-0025143;SIT-00003;2026-08-01 21:00:00;7.75;15.4;19.1;valide
REL-0025144;SIT-00003;2026-08-01 22:00:00;8.17;16.2;16.8;valide
REL-0025145;SIT-00003;2026-08-01 23:00:00;8.01;17.6;17.2;valide
REL-0025146;SIT-00003;2026-08-02 00:00:00;6.29;8.8;16.9;valide
REL-0025147;SIT-00003;2026-08-02 01:00:00;5.83;8.2;19.1;valide
REL-0025148;SIT-00003;2026-08-02 02:00:00;5.91;10.1;16.9;valide
REL-0025149;SIT-00003;2026-08-02 03:00:00;6.29;9.2;19.9;valide
